,time,surface_latent_heat_flux_sum,band,surface_solar_radiation_downwards_sum,avg_volumetric_water_content,average_lake_temperature,temperature_2m,snow_depth,surface_thermal_radiation_downwards_sum,total_precipitation_sum,skin_temperature,snowfall_sum,surface_snow_amount,surface_sensible_heat_flux_sum
0,2021-01-16 12:00:00,14.254104,band_1,13.237826,42.93666,271.76364,262.72845,0.09021733,240.22398,4.426249e-05,262.5594,4.4260934e-05,395.2637,6.6269054
1,2021-01-16 12:00:00,11.848597,band_2,8.608672,44.45555,271.67688,260.9226,0.13102701,231.8359,1.9726056e-05,260.7228,1.9705047e-05,117.17649,4.045623
2,2021-01-16 12:00:00,8.919418,band_3,4.626566,37.369545,271.64276,259.0242,0.20072581,223.42781,1.6789825e-05,258.88196,1.677563e-05,115.882324,-2.8474197
3,2021-01-16 12:00:00,7.234852,band_4,1.8083663,37.685017,271.7468,257.38757,0.22083499,222.1832,1.569796e-05,257.28354,1.566369e-05,106.54874,-0.6619255
4,2021-01-16 12:00:00,4.705269,band_5,0.44936457,37.770527,271.4525,256.0459,0.18142644,219.51646,1.4806164e-05,255.9534,1.4798783e-05,84.32293,2.7856395
5,2021-01-16 12:00:00,3.6274555,band_6,0.025295481,28.734917,271.4627,254.2718,0.16088095,209.45618,1.477931e-05,253.95386,1.47756855e-05,51.392235,2.1264093
6,2021-02-15 00:00:00,15.078155,band_1,35.225594,42.930775,271.68027,269.61505,0.07475466,269.40445,5.2449835e-05,269.0161,5.0281727e-05,471.00803,-11.318192
7,2021-02-15 00:00:00,13.635345,band_2,31.116388,44.45555,271.65237,267.99173,0.15454008,259.14038,2.7359069e-05,267.24234,2.3924395e-05,125.72646,-16.121046
8,2021-02-15 00:00:00,10.023069,band_3,24.39571,37.369545,271.63376,265.64093,0.27853054,251.20401,2.402154e-05,265.00668,2.0642463e-05,135.42337,-12.829367
9,2021-02-15 00:00:00,5.783763,band_4,19.426968,37.685017,271.65103,262.31003,0.29510415,241.07513,1.94495e-05,261.52112,1.8198394e-05,139.1008,-10.02172
10,2021-02-15 00:00:00,2.7900724,band_5,14.737828,37.770527,271.44943,259.22046,0.24042869,231.64967,1.5002543e-05,258.56033,1.4483409e-05,110.450676,-7.626298
11,2021-02-15 00:00:00,1.580736,band_6,10.125726,28.734917,271.4551,255.42497,0.23936522,216.6119,1.0648809e-05,254.53323,9.856817e-06,73.05404,-5.5292177
12,2021-03-16 12:00:00,24.54558,band_1,101.76639,43.607605,271.91074,270.1274,0.060069975,265.22418,2.6362244e-05,270.74802,2.5138617e-05,542.1768,8.552511
13,2021-03-16 12:00:00,21.1171,band_2,99.33391,44.45555,271.6744,269.083,0.13778038,261.33325,1.8036633e-05,268.75323,1.5810174e-05,128.61057,2.4611297
14,2021-03-16 12:00:00,16.1045,band_3,90.182205,37.369545,271.63727,267.06122,0.25184676,254.34319,1.1568481e-05,266.69504,9.909018e-06,140.49504,1.8265842
15,2021-03-16 12:00:00,10.842414,band_4,82.24127,37.685017,271.6298,264.59686,0.35192788,238.12598,7.1959553e-06,264.1645,6.671556e-06,158.80534,-3.3042338
16,2021-03-16 12:00:00,9.132684,band_5,74.931435,37.770527,271.4558,261.87582,0.29235217,232.07634,8.091208e-06,261.57367,8.089449e-06,132.26666,-0.78010154
17,2021-03-16 12:00:00,4.784842,band_6,65.39892,28.734917,271.4477,260.23453,0.26974106,227.37715,8.105687e-06,259.94598,7.955456e-06,86.97214,-3.551312
18,2021-04-16 00:00:00,35.841885,band_1,197.56085,43.920006,272.0913,266.63113,0.033175025,252.31227,1.3819153e-05,267.16946,1.3817716e-05,570.0517,42.27158
19,2021-04-16 00:00:00,26.567865,band_2,188.71213,44.05961,271.63956,266.3277,0.1441521,238.62694,1.03408465e-05,266.19553,1.0285957e-05,132.14406,39.093838
20,2021-04-16 00:00:00,20.887241,band_3,195.43095,37.36668,271.62933,265.5104,0.2547168,233.33609,9.516017e-06,265.01685,9.205532e-06,143.69783,31.306007
21,2021-04-16 00:00:00,16.608944,band_4,195.35278,37.685017,271.60995,263.65524,0.42474613,229.34334,7.4839872e-06,262.9775,7.482581e-06,162.73251,29.912693
22,2021-04-16 00:00:00,11.196159,band_5,185.57758,37.770527,271.4626,260.82684,0.4195347,221.38164,7.3552674e-06,260.4318,7.353982e-06,141.64778,27.631649
23,2021-04-16 00:00:00,3.2607641,band_6,177.74701,28.734917,271.4516,256.69064,0.4463693,212.2343,6.6451285e-06,256.43634,6.5371155e-06,100.93849,2.554209
24,2021-05-16 12:00:00,51.917763,band_1,223.79239,41.74312,276.1128,278.46515,0.00032991485,306.07877,2.8019116e-05,278.57468,1.8776236e-05,581.6756,24.894514
25,2021-05-16 12:00:00,65.34134,band_2,206.93199,38.770733,274.78357,278.79172,0.00377693,300.0153,3.0628096e-05,278.92242,5.9441013e-06,22.26909,33.95064
26,2021-05-16 12:00:00,63.697025,band_3,227.25461,37.118988,273.01324,278.63245,0.02928543,298.03024,2.3370918e-05,278.7396,5.933564e-06,28.278599,30.167555
27,2021-05-16 12:00:00,47.992207,band_4,263.5336,34.541145,272.73398,277.80176,0.14771688,287.6088,1.4338748e-05,277.58105,5.765259e-06,39.6246,33.221268
28,2021-05-16 12:00:00,48.082455,band_5,290.1635,33.372326,271.50046,275.34256,0.22328866,270.41174,1.0956452e-05,275.28714,8.277441e-06,57.63651,44.332195
29,2021-05-16 12:00:00,8.345368,band_6,298.30103,25.82249,271.67834,268.3688,0.28768715,259.53336,1.1015935e-05,268.28937,1.0584611e-05,45.132687,3.527019
30,2021-06-16 00:00:00,71.13525,band_1,194.54465,41.020554,279.13428,280.43347,0.0,320.402,4.4452612e-05,280.8289,2.3384759e-05,423.76318,22.91417
31,2021-06-16 00:00:00,89.17079,band_2,217.18828,38.48397,278.72174,280.66806,2.436626e-10,314.63443,4.4660126e-05,281.0029,6.8766017e-06,0.0,39.835716
32,2021-06-16 00:00:00,94.26463,band_3,225.50249,37.21754,277.22913,281.0237,2.1212546e-07,311.31744,4.1300453e-05,281.3291,2.9668715e-06,0.00010983802,29.473314
33,2021-06-16 00:00:00,90.257095,band_4,218.54233,36.090088,278.45648,281.74808,2.0414098e-05,310.08267,5.3395088e-05,282.0304,6.4333212e-06,0.1433113,42.338467
34,2021-06-16 00:00:00,65.3875,band_5,202.13718,28.113384,272.4949,279.20392,7.5441414e-05,310.47714,4.5221477e-05,279.44986,8.6380005e-06,0.30574834,40.789223
35,2021-06-16 00:00:00,6.436905,band_6,232.63182,17.295544,271.9048,273.9236,0.0022570281,299.82465,1.6482787e-05,273.04855,7.771049e-06,1.5494563e-05,5.7313647
36,2021-07-16 12:00:00,44.300972,band_1,122.72534,39.522854,281.53348,282.44904,0.0,342.14432,4.6228364e-05,282.59775,5.3626854e-07,83.260544,13.226192
37,2021-07-16 12:00:00,46.77946,band_2,115.020744,37.912437,280.07828,282.38617,0.0,340.15878,4.0679475e-05,282.58472,6.939862e-07,0.0,10.77872
38,2021-07-16 12:00:00,54.161404,band_3,130.20555,37.293015,280.309,282.31668,9.269371e-13,335.95807,4.1732717e-05,282.4846,8.125899e-07,0.0,13.571382
39,2021-07-16 12:00:00,62.94532,band_4,149.73862,37.795692,280.2942,282.38416,6.684225e-08,331.89166,4.698435e-05,282.60022,1.2032291e-06,0.0,21.22092
40,2021-07-16 12:00:00,53.497185,band_5,164.89886,36.597076,278.14084,281.21228,1.2588577e-06,328.31073,3.4376928e-05,281.18387,2.2095094e-06,1.07376254e-10,17.093718
41,2021-07-16 12:00:00,1.0836095,band_6,195.04501,23.67442,275.03278,275.377,3.08053e-05,317.6579,2.1053822e-05,273.77145,1.6431533e-06,0.0,-4.164363
42,2021-08-16 12:00:00,44.999817,band_1,150.99802,37.340996,282.39243,282.58395,0.0,345.42682,4.5798646e-05,282.65674,9.566656e-06,8.50998,17.317017
43,2021-08-16 12:00:00,55.85439,band_2,145.90312,38.10792,281.29163,282.18814,0.0,339.09363,4.505847e-05,282.25613,3.3629624e-07,0.0,15.507762
44,2021-08-16 12:00:00,50.60347,band_3,136.21837,36.84376,281.29626,281.61502,0.0,337.54382,3.0445908e-05,281.7102,1.0546881e-06,1.4550797e-09,11.4908905
45,2021-08-16 12:00:00,40.7397,band_4,115.40347,36.824547,281.04822,280.87415,0.0,326.8173,2.6221025e-05,281.05142,2.3249595e-06,9.729555e-05,14.500336
46,2021-08-16 12:00:00,32.06674,band_5,105.82573,35.662754,279.15536,279.2111,0.0,320.6592,2.1905591e-05,279.4289,3.0844753e-06,0.05364741,13.076658
47,2021-08-16 12:00:00,5.7831593,band_6,104.44467,20.195873,278.9209,275.9292,6.8079035e-11,312.6913,1.47445435e-05,275.4166,2.3545444e-06,0.016487012,-1.4464415
48,2021-09-16 00:00:00,37.40093,band_1,106.79045,37.013306,281.2178,278.1433,0.0,295.59302,4.3556196e-05,278.93616,3.114455e-05,5.7407393,6.857719
49,2021-09-16 00:00:00,36.63758,band_2,92.51157,37.222404,280.14282,277.36218,0.0,297.2914,2.8994738e-05,278.9959,1.9165911e-05,1.0446678,10.654766
50,2021-09-16 00:00:00,28.185505,band_3,85.30412,36.18346,280.26532,276.3991,0.0,292.90585,2.9391746e-05,277.3292,2.097143e-05,1.9957092,4.578214
51,2021-09-16 00:00:00,34.72024,band_4,88.10663,36.31922,279.2822,276.21576,0.0,287.03625,2.7520751e-05,277.53308,2.2159125e-05,4.094085,10.169562
52,2021-09-16 00:00:00,40.89071,band_5,77.57964,34.729927,278.0343,275.67676,0.0,288.07648,2.4203344e-05,277.56177,2.1559645e-05,5.008894,20.240616
53,2021-09-16 00:00:00,27.141905,band_6,64.54655,20.662796,277.8682,274.39334,0.0,287.77203,1.6124726e-05,275.71106,1.0545988e-05,0.43479937,12.484505
54,2021-10-16 12:00:00,60.10105,band_1,46.392876,39.215527,277.7127,272.75458,0.0,281.31845,5.3224845e-05,276.0918,5.2502244e-05,72.35377,46.9776
55,2021-10-16 12:00:00,54.03262,band_2,38.51446,41.080017,277.1447,271.3494,0.0,283.26248,3.525679e-05,275.03113,3.3242904e-05,44.66251,45.675835
56,2021-10-16 12:00:00,52.974117,band_3,33.30893,40.25322,276.7812,270.1756,0.0,277.35388,3.303546e-05,274.66544,3.230726e-05,49.505283,51.20212
57,2021-10-16 12:00:00,67.27812,band_4,29.243155,39.081524,276.24042,270.24213,0.0009824256,282.28925,2.5712032e-05,275.49133,2.5480407e-05,32.40456,69.82986
58,2021-10-16 12:00:00,72.56115,band_5,23.02389,35.458084,275.98376,270.1026,0.000105631894,277.50626,2.5279453e-05,276.04666,2.5222223e-05,25.825394,77.1378
59,2021-10-16 12:00:00,61.857624,band_6,15.053524,24.881441,276.18604,268.16037,0.0016473718,272.43576,2.151697e-05,274.473,2.151313e-05,8.34825,75.9725
60,2021-11-16 00:00:00,59.21553,band_1,15.66718,40.415596,274.8198,270.0643,6.5417753e-06,280.36896,3.357287e-05,273.77823,3.3572764e-05,165.70801,69.95932
61,2021-11-16 00:00:00,48.479115,band_2,12.772492,44.456306,273.18448,268.20438,0.0011231779,273.73145,2.4550685e-05,271.7805,2.2555118e-05,80.5148,64.03557
62,2021-11-16 00:00:00,38.16174,band_3,8.87247,42.785667,272.3412,266.4945,0.000955402,264.73062,2.0998958e-05,270.47192,2.081904e-05,81.521416,54.132786
63,2021-11-16 00:00:00,40.232327,band_4,5.2061057,43.66906,272.33743,266.64798,0.025154652,265.33582,1.8618814e-05,270.98987,1.860687e-05,58.87864,60.433052
64,2021-11-16 00:00:00,51.087296,band_5,2.3437724,43.752777,272.6789,265.35437,0.04194591,265.8882,1.9463441e-05,271.39957,1.945771e-05,55.51552,84.2424
65,2021-11-16 00:00:00,34.459415,band_6,0.75659496,25.382341,273.118,260.40936,0.035811335,247.30208,1.3242483e-05,265.34134,1.3231809e-05,26.496948,61.697815
66,2021-12-16 12:00:00,22.083776,band_1,5.2105026,40.557472,272.28305,265.98483,0.03997248,265.9953,2.945841e-05,267.98007,2.9458257e-05,261.69687,31.836111
67,2021-12-16 12:00:00,9.007897,band_2,2.6232023,44.456306,271.6536,263.57016,0.07807858,251.84583,2.2214334e-05,263.7351,2.127125e-05,101.23192,11.457369
68,2021-12-16 12:00:00,8.298069,band_3,0.55369955,42.785667,271.64792,262.2424,0.10725721,241.50012,2.0067455e-05,262.27335,1.9376956e-05,95.53221,3.6881645
69,2021-12-16 12:00:00,6.8077736,band_4,0.0035314169,43.66906,271.7874,260.86807,0.09823507,234.40115,1.451778e-05,260.84354,1.4239612e-05,78.369,3.3501394
70,2021-12-16 12:00:00,5.3353868,band_5,0.0,44.447792,271.47675,259.27145,0.1315852,225.87184,1.0680437e-05,259.51492,1.0641858e-05,70.66668,2.2906232
71,2021-12-16 12:00:00,3.4492376,band_6,0.0,25.382341,271.50616,257.0365,0.08641975,211.50446,8.95675e-06,257.00586,8.951394e-06,41.137737,0.7388879
72,2022-01-16 12:00:00,13.526693,band_1,11.193116,40.54267,271.96442,265.60703,0.026819002,257.0834,3.9794195e-05,266.25052,3.969593e-05,305.73764,5.5199885
73,2022-01-16 12:00:00,10.712986,band_2,7.341468,44.456306,271.64465,263.923,0.0955524,247.71333,1.5705506e-05,263.9395,1.5180432e-05,110.89434,-6.715974
74,2022-01-16 12:00:00,7.2140427,band_3,3.9972239,42.785667,271.63226,262.82843,0.15028101,237.99702,1.315977e-05,262.65778,1.2301894e-05,103.39192,-11.692169
75,2022-01-16 12:00:00,4.237973,band_4,1.6439204,43.66906,271.65512,260.65082,0.1703234,229.48749,1.3935881e-05,260.2585,1.3446854e-05,91.37374,-9.784729
76,2022-01-16 12:00:00,3.8606968,band_5,0.39938453,44.447792,271.45978,258.81897,0.15735674,219.36041,7.551907e-06,258.90384,7.5450453e-06,80.230965,-1.2499366
77,2022-01-16 12:00:00,5.07586,band_6,0.020912604,25.382341,271.46225,255.93431,0.080448985,208.05296,4.411633e-06,256.17166,4.3328296e-06,45.165356,13.422132
78,2022-02-15 00:00:00,16.382967,band_1,42.862312,41.59892,271.69882,264.51865,0.039562106,231.55827,1.9425624e-05,265.07748,1.9425084e-05,371.13358,4.438391
79,2022-02-15 00:00:00,10.907428,band_2,37.887535,44.456306,271.6302,262.26685,0.08420339,219.5672,9.831931e-06,261.9045,8.918876e-06,133.48753,-6.243163
80,2022-02-15 00:00:00,7.029418,band_3,29.693808,42.785667,271.62177,259.70764,0.14153643,211.97786,9.112655e-06,259.32532,8.109127e-06,129.52666,-13.364069
81,2022-02-15 00:00:00,3.2831933,band_4,22.712208,43.66906,271.59647,256.37814,0.20363253,201.33633,9.240767e-06,255.75594,9.235124e-06,117.7868,-8.4394865
82,2022-02-15 00:00:00,2.0010242,band_5,15.938539,44.447792,271.45737,253.56836,0.15955628,199.72083,7.52438e-06,253.42296,7.516616e-06,93.07617,-1.8760597
83,2022-02-15 00:00:00,2.3976827,band_6,10.579964,25.382341,271.45224,251.03995,0.08858473,194.9798,6.807712e-06,251.44818,6.582682e-06,48.61347,5.6880555
84,2022-03-16 12:00:00,22.33813,band_1,114.388794,42.87818,271.64713,270.298,0.073959894,262.9516,2.282365e-05,270.20267,2.2823311e-05,429.63266,0.7703537
85,2022-03-16 12:00:00,19.395844,band_2,98.51922,44.456306,271.61844,268.74496,0.14388758,262.38922,1.4821278e-05,268.30014,1.4333552e-05,149.00555,1.3640593
86,2022-03-16 12:00:00,17.073483,band_3,83.236244,42.785667,271.61316,268.18576,0.17838301,260.03607,1.4491902e-05,268.0411,1.4421119e-05,147.52704,-4.392901
87,2022-03-16 12:00:00,15.62721,band_4,75.07474,43.66906,271.58566,266.63986,0.29045218,254.46094,1.494923e-05,266.12518,1.4907676e-05,133.76688,-8.858737
88,2022-03-16 12:00:00,12.783506,band_5,69.72379,44.447792,271.4497,264.84067,0.22906132,246.09721,1.6500557e-05,264.50333,1.6476712e-05,109.80085,-9.032884
89,2022-03-16 12:00:00,6.365949,band_6,64.42256,25.382341,271.4489,262.2195,0.18046395,232.17159,1.3857615e-05,261.5956,1.3840353e-05,60.037,-11.184421
90,2022-04-16 00:00:00,33.06029,band_1,179.52554,40.75232,272.72507,270.16406,0.055974253,270.1431,4.6439585e-05,270.46396,4.643139e-05,503.51724,47.813957
91,2022-04-16 00:00:00,28.308971,band_2,182.93178,43.90855,271.62912,271.2077,0.15914541,260.79666,2.5360396e-05,270.32108,2.4831907e-05,161.69775,40.12199
92,2022-04-16 00:00:00,22.877285,band_3,180.44089,42.76792,271.61475,270.98193,0.20098117,256.83026,1.9478268e-05,269.7978,1.9291561e-05,163.6037,28.262653
93,2022-04-16 00:00:00,19.105862,band_4,180.95425,43.66906,271.61017,267.82785,0.38694718,250.62071,1.4722013e-05,266.91077,1.4300556e-05,141.7014,26.53866
94,2022-04-16 00:00:00,13.851757,band_5,177.15938,44.447792,271.45285,265.13632,0.29767013,247.09084,1.6210912e-05,264.65833,1.6103506e-05,122.071144,20.861809
95,2022-04-16 00:00:00,4.630713,band_6,164.0659,25.382341,271.44894,261.51,0.3101576,238.27278,1.15023095e-05,261.1048,1.14198265e-05,57.25994,6.5106554
96,2022-05-16 12:00:00,62.808395,band_1,258.0934,38.604492,276.4915,280.26797,3.4207336e-05,313.1236,3.3773347e-05,280.4113,1.6429824e-05,520.576,19.35963
97,2022-05-16 12:00:00,72.62805,band_2,237.69911,36.463036,275.1994,279.90366,0.0013986581,305.76544,2.4815026e-05,280.06833,9.744427e-06,14.44945,41.261356
98,2022-05-16 12:00:00,69.990074,band_3,231.23163,37.272453,273.24594,279.64322,0.011522492,298.64072,2.1868245e-05,279.87332,8.34965e-06,18.206219,31.58802
99,2022-05-16 12:00:00,50.46087,band_4,254.3164,36.07031,273.64444,278.33942,0.07403782,293.29782,1.6460195e-05,278.34717,1.29923e-05,25.786476,31.97937
100,2022-05-16 12:00:00,46.244976,band_5,262.11945,34.471043,271.62622,275.3519,0.11407659,282.12466,9.829276e-06,275.39203,9.672479e-06,50.362255,47.970688
101,2022-05-16 12:00:00,12.57858,band_6,269.8246,21.468433,271.83994,269.26224,0.13876086,267.41937,4.420442e-06,269.36743,3.3405636e-06,0.052494537,11.349034
102,2022-06-16 00:00:00,66.44252,band_1,202.4497,40.603073,279.06805,280.56485,0.0,326.66965,4.8398204e-05,280.86804,2.4340326e-05,315.48224,19.81936
103,2022-06-16 00:00:00,96.75394,band_2,231.19864,36.851765,278.97842,281.049,1.2182447e-14,313.54828,3.9941613e-05,281.3397,1.2858831e-05,0.0,37.323975
104,2022-06-16 00:00:00,100.21669,band_3,246.63239,35.447155,277.9353,281.27365,1.5852357e-09,306.433,4.2497424e-05,281.5892,2.7344597e-06,0.0,36.811718
105,2022-06-16 00:00:00,90.79357,band_4,236.48282,36.388546,279.37457,281.28558,4.1078465e-06,305.56467,4.307772e-05,281.7812,5.302271e-06,0.082462184,43.10036
106,2022-06-16 00:00:00,64.652916,band_5,267.96066,31.976744,274.57837,278.58426,1.7111463e-05,303.95767,2.659165e-05,279.13055,1.3309309e-05,1.4402872,52.02464
107,2022-06-16 00:00:00,6.551977,band_6,259.9884,15.814242,273.33197,273.27744,0.0013821847,291.6128,5.9376575e-06,273.13068,4.3470013e-06,0.0,11.528995
108,2022-07-16 12:00:00,64.633125,band_1,180.90076,39.068954,281.4095,282.80173,0.0,338.07266,4.3846605e-05,283.01282,1.34358315e-05,39.633137,25.99246
109,2022-07-16 12:00:00,72.91531,band_2,175.6011,37.035088,281.7519,282.8554,0.0,326.97443,4.643294e-05,283.04367,1.0679349e-06,0.0,25.103447
110,2022-07-16 12:00:00,73.498024,band_3,199.04033,36.903065,282.27362,282.854,0.0,323.76453,4.0516206e-05,283.0053,6.393086e-07,0.0,20.889053
111,2022-07-16 12:00:00,74.51366,band_4,230.91972,37.18302,282.3642,283.1377,1.2229783e-09,319.16113,3.3641223e-05,283.5672,3.5001412e-06,0.001967488,33.42437
112,2022-07-16 12:00:00,57.657864,band_5,216.85269,31.4277,280.0746,281.04105,2.131886e-08,314.86658,1.6382059e-05,281.4425,7.512502e-06,1.2569078,42.840584
113,2022-07-16 12:00:00,0.73709214,band_6,215.15376,14.778457,277.50082,275.29938,3.911715e-06,303.18753,1.1179326e-05,273.9863,4.6520117e-06,0.0,4.549418
114,2022-08-16 12:00:00,56.155132,band_1,160.25073,36.33301,282.91125,282.21225,0.0,322.39017,3.6877183e-05,282.43118,7.664909e-06,4.813475,18.196796
115,2022-08-16 12:00:00,56.049442,band_2,151.41847,35.675335,282.9482,281.95364,0.0,317.1534,2.042202e-05,282.59033,3.8868898e-06,6.773129e-07,17.421999
116,2022-08-16 12:00:00,55.299797,band_3,151.61713,35.722042,283.31152,281.60553,0.0,318.40866,1.9740737e-05,282.1774,3.4913016e-06,1.260593e-05,16.522615
117,2022-08-16 12:00:00,46.29113,band_4,128.35585,35.75261,283.2726,280.88232,0.0,318.92276,2.1338265e-05,281.35638,4.9712e-06,0.00034002998,16.198929
118,2022-08-16 12:00:00,39.259304,band_5,114.61613,32.70749,280.8574,279.1777,0.0,314.658,1.9086976e-05,279.741,5.6745307e-06,0.010541555,13.880706
119,2022-08-16 12:00:00,9.79071,band_6,97.63814,18.302042,280.0577,275.58704,0.0,311.00632,1.7137609e-05,275.96487,4.0698546e-06,0.0,1.5822572
120,2022-09-16 00:00:00,36.110138,band_1,104.32089,34.640846,282.41437,278.31973,0.0,306.6492,6.6604014e-05,279.66965,2.8328099e-05,1.1434323,12.082711
121,2022-09-16 00:00:00,43.185284,band_2,91.365715,35.876328,281.77985,277.8649,0.0,303.56226,3.4333105e-05,280.1189,1.3660588e-05,1.961016,15.581267
122,2022-09-16 00:00:00,30.181147,band_3,86.796715,35.950226,282.1757,276.72433,0.0,301.85498,3.0548214e-05,278.20483,1.19599945e-05,1.3656023,8.588422
123,2022-09-16 00:00:00,31.969198,band_4,83.03052,35.73262,280.69223,276.61514,0.0,300.5283,2.7795973e-05,278.18967,1.37879e-05,0.2047143,14.287226
124,2022-09-16 00:00:00,50.162453,band_5,67.825134,33.91089,279.45584,276.03262,0.0,297.727,3.1836655e-05,278.318,2.7864024e-05,8.496288,30.471304
125,2022-09-16 00:00:00,47.791447,band_6,66.208916,20.210983,279.1107,274.52582,0.0,289.1782,1.9996463e-05,276.8666,1.0813e-05,0.14069082,34.26785
126,2022-10-16 12:00:00,51.581757,band_1,44.61167,36.136383,278.3344,273.5486,0.0,285.28436,5.6315937e-05,276.0976,4.8493566e-05,43.4312,33.830803
127,2022-10-16 12:00:00,46.136223,band_2,40.75639,39.06403,278.18555,272.52676,0.0,288.97702,3.7250225e-05,275.50128,3.0506715e-05,17.177555,29.93085
128,2022-10-16 12:00:00,46.253807,band_3,33.213387,37.77854,277.8844,271.30505,0.0,283.54922,3.1946594e-05,274.75003,2.89196e-05,23.932539,38.063313
129,2022-10-16 12:00:00,62.47053,band_4,25.400784,38.588722,277.0216,271.77725,0.0,285.08328,3.0299716e-05,275.72418,2.5229918e-05,18.661976,52.724094
130,2022-10-16 12:00:00,69.59492,band_5,21.400206,34.987804,276.27625,271.61343,0.0,289.014,2.9633151e-05,276.16653,2.3162827e-05,51.182735,60.23864
131,2022-10-16 12:00:00,53.077705,band_6,17.90057,34.64238,276.48312,271.0467,0.0,283.77414,2.4863835e-05,274.7698,2.3069757e-05,10.170768,48.93565
132,2022-11-16 00:00:00,55.34085,band_1,17.101643,42.597477,275.02225,270.31708,4.7222296e-05,274.1772,3.5673573e-05,273.7432,3.4244127e-05,114.82069,51.82201
133,2022-11-16 00:00:00,46.837296,band_2,11.049463,44.372658,273.6343,267.9356,0.001098938,271.5712,3.206401e-05,271.61313,3.2027932e-05,53.031265,49.680862
134,2022-11-16 00:00:00,44.84056,band_3,7.023983,44.228012,272.91528,265.32333,0.0008710573,263.71558,2.3854629e-05,270.17755,2.384646e-05,62.852108,58.22907
135,2022-11-16 00:00:00,62.97342,band_4,3.935144,38.634132,273.38007,265.36612,0.038120512,263.33932,2.0856702e-05,271.50098,2.0784137e-05,52.354263,84.25347
136,2022-11-16 00:00:00,73.21091,band_5,1.7934161,37.049725,273.08432,264.16638,0.03648786,261.6057,2.3047705e-05,272.114,2.3030323e-05,67.13879,109.45148
137,2022-11-16 00:00:00,41.16148,band_6,0.5868066,39.25148,273.91937,263.06967,0.01867831,252.8353,1.7529368e-05,268.13153,1.751782e-05,28.334452,67.62505
138,2022-12-16 12:00:00,24.967218,band_1,4.7807555,43.03624,272.3254,262.57086,0.042796183,247.85866,5.5822118e-05,264.81635,5.5821944e-05,211.46165,45.091286
139,2022-12-16 12:00:00,18.555569,band_2,2.2630491,44.420322,271.63525,259.986,0.104162954,241.48782,3.9340666e-05,260.27905,3.8329083e-05,140.12653,21.465181
140,2022-12-16 12:00:00,16.919607,band_3,0.5197223,44.5,271.6316,258.7708,0.113688946,234.96529,3.4466728e-05,258.89667,3.401465e-05,140.45708,2.2945554
141,2022-12-16 12:00:00,10.785898,band_4,0.0030417813,38.634132,271.74857,257.69705,0.14270489,228.59966,2.8935923e-05,257.78467,2.8928796e-05,111.921585,4.1373744
142,2022-12-16 12:00:00,7.6174836,band_5,0.0,37.049725,271.46518,255.50803,0.13587873,215.77559,1.8484432e-05,255.28871,1.8484316e-05,101.33039,13.982371
143,2022-12-16 12:00:00,5.018528,band_6,0.0,39.25148,271.6752,253.27287,0.1266441,202.88428,1.2491959e-05,253.15208,1.2482484e-05,50.353542,4.961547
144,2023-01-16 12:00:00,7.377638,band_1,12.907317,43.03624,271.6108,263.43546,0.082085155,239.5188,1.4737806e-05,263.23273,1.4737434e-05,278.66324,-9.823038
145,2023-01-16 12:00:00,7.2418213,band_2,7.6711864,44.420322,271.61102,261.31592,0.19381258,234.92786,1.003327e-05,260.69128,1.0033093e-05,186.09537,-11.498541
146,2023-01-16 12:00:00,7.8929963,band_3,4.122764,44.5,271.60858,260.75165,0.2530432,233.32532,1.0844419e-05,260.6622,1.084425e-05,178.81772,-8.407612
147,2023-01-16 12:00:00,6.384545,band_4,1.7450348,38.634132,271.63452,258.55917,0.24094398,219.44232,1.1300287e-05,257.71695,1.1299594e-05,147.47081,-13.628442
148,2023-01-16 12:00:00,5.0644336,band_5,0.47110155,37.049725,271.45203,256.92255,0.25784585,209.80219,9.611325e-06,256.31354,9.610989e-06,127.09153,-13.6603565
149,2023-01-16 12:00:00,2.6603541,band_6,0.02656388,39.25148,271.46216,255.34808,0.20884806,201.91005,8.890965e-06,254.52422,8.885979e-06,65.39428,-13.136343
150,2023-02-15 00:00:00,12.964515,band_1,35.90329,43.001823,271.55783,270.812,0.13808827,293.3183,3.5164685e-05,270.33246,2.7688006e-05,340.7733,-9.770939
151,2023-02-15 00:00:00,14.078828,band_2,24.533434,44.420303,271.6243,269.7071,0.22012265,287.07404,3.620246e-05,269.33377,3.0077053e-05,215.0262,-15.014156
152,2023-02-15 00:00:00,13.896971,band_3,19.673052,44.5,271.60983,267.89117,0.33383995,275.78586,3.4954115e-05,267.62823,3.1375148e-05,211.90274,-10.405716
153,2023-02-15 00:00:00,11.201635,band_4,18.554976,38.634132,271.59174,265.0318,0.26298898,262.79144,3.2563632e-05,264.744,3.140524e-05,185.71565,-9.51764
154,2023-02-15 00:00:00,7.1114054,band_5,14.196592,37.049725,271.43814,261.87344,0.27204728,242.57947,2.3136425e-05,261.8683,2.2821543e-05,149.97649,-3.070905
155,2023-02-15 00:00:00,5.4613295,band_6,10.083094,39.25148,271.448,259.35013,0.1642897,224.57,1.1599326e-05,259.4182,1.154611e-05,77.73734,0.66699755
156,2023-03-16 12:00:00,17.474512,band_1,94.676476,43.172634,271.57486,268.45447,0.15378904,263.96796,4.1312054e-05,268.0513,4.1311767e-05,413.5268,28.671143
