,time,snow_depth,band,skin_temperature,temperature_2m,snowfall_sum,surface_thermal_radiation_downwards_sum,avg_volumetric_water_content,average_lake_temperature,total_precipitation_sum,surface_latent_heat_flux_sum,surface_sensible_heat_flux_sum,surface_snow_amount,surface_solar_radiation_downwards_sum
0,2021-01-16 12:00:00,0.08396231,band_1,257.73676,258.31442,3.305989e-05,224.23724,42.64216,271.60034,3.306002e-05,8.472357,20.03101,352.50604,12.731327
1,2021-01-16 12:00:00,0.1559967,band_2,255.88695,256.30844,1.6279795e-05,214.149,41.847374,271.59482,1.7472128e-05,7.04121,21.883608,145.67172,8.020914
2,2021-01-16 12:00:00,0.14621685,band_3,252.79369,253.25333,1.2405726e-05,200.2075,41.179848,271.58926,1.2794931e-05,5.3022084,0.07419106,127.85601,4.2234855
3,2021-01-16 12:00:00,0.17484684,band_4,249.90977,250.3321,1.03035045e-05,191.29999,43.657063,271.56488,1.0315037e-05,4.15978,-4.7129235,113.74999,1.7703614
4,2021-01-16 12:00:00,0.13178065,band_5,248.48517,248.8544,9.474587e-06,192.74902,44.5,271.42316,9.490167e-06,3.2201984,-3.9676688,99.00237,0.45102203
5,2021-01-16 12:00:00,0.1765006,band_6,248.61456,249.27019,7.576655e-06,188.74689,23.08626,271.4463,7.657463e-06,3.045396,-3.8666427,58.251534,0.025942514
6,2021-02-15 00:00:00,0.114634745,band_1,259.97443,260.52924,5.162073e-05,237.16475,42.64216,271.70728,5.1639454e-05,11.419578,34.27762,471.44556,42.535366
7,2021-02-15 00:00:00,0.23034999,band_2,259.81458,260.3346,2.2110265e-05,231.33484,41.847374,271.577,2.2151356e-05,15.942114,36.93801,178.17783,38.951595
8,2021-02-15 00:00:00,0.21835284,band_3,257.6406,258.2921,2.1113392e-05,221.6192,41.179848,271.57175,2.1113729e-05,8.265414,2.2187078,162.91513,32.616123
9,2021-02-15 00:00:00,0.28129005,band_4,252.17432,252.79897,2.3373766e-05,204.6737,43.657063,271.55392,2.3373781e-05,1.7615203,-6.0283093,144.12204,25.697927
10,2021-02-15 00:00:00,0.19511266,band_5,246.60641,247.3293,1.7654826e-05,186.14085,44.5,271.41205,1.765499e-05,0.6390302,-7.3988204,120.37079,18.135208
11,2021-02-15 00:00:00,0.24335203,band_6,242.35242,243.21233,1.0612622e-05,171.6528,23.08626,271.4385,1.0658718e-05,0.5022657,-5.324015,71.87581,11.679144
12,2021-03-16 12:00:00,0.2159098,band_1,258.5516,258.83533,1.8915467e-05,215.16814,42.64216,271.61896,1.9439456e-05,12.103804,5.884578,519.5473,117.42236
13,2021-03-16 12:00:00,0.36210552,band_2,256.36682,256.9274,2.061365e-05,206.68517,41.847374,271.56583,2.107111e-05,9.299867,9.095922,209.45215,107.359535
14,2021-03-16 12:00:00,0.33896542,band_3,254.688,255.20921,1.6691472e-05,198.81966,41.179848,271.56274,1.6713915e-05,7.427861,2.3490667,197.75082,100.2707
15,2021-03-16 12:00:00,0.47695696,band_4,253.8833,254.20442,1.4780605e-05,196.14359,43.657063,271.544,1.4781192e-05,5.618911,2.8980486,181.86519,91.86102
16,2021-03-16 12:00:00,0.30055618,band_5,249.71793,250.0066,1.10324545e-05,184.72395,44.5,271.3922,1.1033201e-05,3.8120556,3.1928182,150.79115,84.53335
17,2021-03-16 12:00:00,0.34568632,band_6,243.33289,244.00812,6.889164e-06,168.25096,23.08626,271.42734,6.8903755e-06,0.88930655,-4.898421,92.10362,77.03559
18,2021-04-16 00:00:00,0.25488192,band_1,266.96613,267.5822,3.2725566e-05,257.51114,42.64216,271.61066,3.272669e-05,19.799738,24.054993,564.26843,191.91801
19,2021-04-16 00:00:00,0.46329078,band_2,267.3095,268.27167,1.8305724e-05,255.43039,41.847374,271.5635,1.8320801e-05,26.867949,21.862526,225.08405,192.48882
20,2021-04-16 00:00:00,0.39040902,band_3,267.14175,268.02496,1.601466e-05,253.0916,41.179848,271.55942,1.6056752e-05,22.835554,18.46124,207.5001,193.12952
21,2021-04-16 00:00:00,0.633293,band_4,265.38226,266.01147,1.3355273e-05,245.15338,43.657063,271.54028,1.3383838e-05,18.388144,25.99461,195.40448,195.44969
22,2021-04-16 00:00:00,0.3696898,band_5,260.3933,260.6655,1.3156887e-05,234.7755,44.5,271.37775,1.3179087e-05,11.43183,27.551397,167.9995,192.69817
23,2021-04-16 00:00:00,0.40492383,band_6,254.67552,254.97084,1.0316669e-05,212.6993,23.08626,271.42447,1.0334033e-05,3.0621498,5.1348495,99.56535,186.7411
24,2021-05-16 12:00:00,0.07860109,band_1,274.4781,275.07556,3.3291457e-05,285.91025,42.835728,274.4938,3.658935e-05,30.26626,15.681679,650.4016,239.23859
25,2021-05-16 12:00:00,0.17525515,band_2,274.58127,275.25967,2.010072e-05,281.37012,41.182587,272.2087,2.1917731e-05,38.920612,35.59733,140.85349,243.74733
26,2021-05-16 12:00:00,0.21442279,band_3,273.84857,275.12592,1.3046314e-05,278.4077,38.582523,271.59442,2.1893975e-05,29.641981,23.687887,141.96376,239.1918
27,2021-05-16 12:00:00,0.5133981,band_4,273.62466,274.34735,1.3846458e-05,275.2319,43.56104,271.89127,1.9042747e-05,29.270723,21.62528,145.23036,235.91321
28,2021-05-16 12:00:00,0.21544185,band_5,272.72415,273.49155,9.071793e-06,264.01187,40.481026,271.42203,1.0627228e-05,33.78935,26.177805,137.32487,263.74872
29,2021-05-16 12:00:00,0.26983976,band_6,267.9495,268.98962,5.5273495e-06,262.66205,20.542698,271.513,5.6338044e-06,6.6892242,1.4324167,59.066643,276.02618
30,2021-06-16 00:00:00,9.425098e-08,band_1,281.377,281.07864,9.5238265e-06,320.8097,39.305016,279.28137,2.7645494e-05,70.887825,26.27636,487.43896,242.21155
31,2021-06-16 00:00:00,7.275515e-06,band_2,282.66885,282.44717,2.1724163e-06,317.47568,37.305195,276.9056,4.149719e-05,75.18067,30.674372,5.443595e-07,206.18445
32,2021-06-16 00:00:00,7.232582e-06,band_3,284.0655,283.8587,4.792685e-07,321.11334,40.349327,273.93878,4.4518147e-05,84.83375,27.655737,0.0,238.89844
33,2021-06-16 00:00:00,9.462541e-06,band_4,285.06195,284.79935,4.4956838e-07,317.53796,38.859287,276.6243,5.0477614e-05,92.63843,27.400108,2.8220572e-06,279.27997
34,2021-06-16 00:00:00,9.883212e-06,band_5,283.30545,282.9989,6.2813086e-07,314.4386,24.848064,271.56857,1.8009652e-05,79.01965,53.415615,0.0,280.5365
35,2021-06-16 00:00:00,1.0398115e-05,band_6,273.68106,274.56204,1.3732899e-06,298.24927,16.310825,272.59216,8.603537e-06,3.2674484,3.8700683,0.0,251.14014
36,2021-07-16 12:00:00,0.0,band_1,282.54294,282.34814,6.2399904e-06,336.7611,37.25077,282.25986,2.6308582e-05,60.387077,20.569368,96.342636,177.85588
37,2021-07-16 12:00:00,1.1985965e-10,band_2,282.79825,282.5634,1.2787649e-06,331.56097,36.906975,279.9417,2.5252215e-05,63.609386,18.026123,0.0,151.87119
38,2021-07-16 12:00:00,1.5439186e-07,band_3,282.98962,282.78644,2.1373891e-07,334.7246,38.624363,277.72028,3.4192122e-05,59.343353,13.534591,0.0,145.23526
39,2021-07-16 12:00:00,2.688315e-06,band_4,282.8129,282.61133,1.7501614e-07,336.14062,37.653366,279.76276,3.8439404e-05,52.790825,19.816679,0.0,156.03343
40,2021-07-16 12:00:00,5.374996e-06,band_5,281.3776,281.24637,7.1191636e-07,336.10037,22.426617,273.848,2.7441616e-05,37.68012,16.525217,0.0,169.46574
41,2021-07-16 12:00:00,4.443378e-06,band_6,273.8524,275.4728,7.3269916e-07,320.29745,17.861282,271.82892,1.3906538e-05,1.0923573,-4.480253,0.0,180.40306
42,2021-08-16 12:00:00,0.0,band_1,280.71533,280.62103,6.5750555e-06,342.8908,39.52598,282.51376,5.1375595e-05,28.210838,10.541209,7.3568015,97.395676
43,2021-08-16 12:00:00,0.0,band_2,280.2191,280.12714,6.1055684e-06,338.1333,38.290665,279.42004,4.5609515e-05,42.158787,4.5668488,1.5477632e-07,97.48364
44,2021-08-16 12:00:00,0.0,band_3,279.84564,279.76727,3.349794e-06,335.69644,37.738834,278.68195,5.0579532e-05,41.50136,5.305954,7.877937e-06,101.05135
45,2021-08-16 12:00:00,4.0918826e-12,band_4,279.6441,279.56027,2.5922177e-06,334.1499,37.27636,278.63962,4.099321e-05,36.069614,8.23017,0.0,100.169586
46,2021-08-16 12:00:00,3.5467423e-10,band_5,279.2944,279.34003,1.7756624e-06,332.74133,29.820871,277.6053,2.3316794e-05,24.079834,5.4754057,0.0,90.39932
47,2021-08-16 12:00:00,2.7606839e-06,band_6,273.69186,275.45813,2.348097e-06,319.79938,19.866001,277.16785,1.3251763e-05,-1.806183,-11.664532,0.0,104.00746
48,2021-09-16 00:00:00,0.0,band_1,277.54037,276.3748,4.2828106e-05,306.5001,41.03171,280.04297,4.6972087e-05,29.635849,9.118536,19.401089,112.671196
49,2021-09-16 00:00:00,0.0,band_2,276.89102,275.46146,2.3709974e-05,293.31567,39.69123,278.3147,3.3068012e-05,36.438248,11.072445,2.7441034,107.83782
50,2021-09-16 00:00:00,0.0,band_3,275.74973,273.9385,2.4021265e-05,282.61093,39.13697,277.56613,2.9143283e-05,31.684464,13.90952,4.645638,100.91841
51,2021-09-16 00:00:00,0.0,band_4,275.96112,273.39188,2.4406338e-05,283.79272,36.390762,276.7846,2.4978233e-05,36.928455,24.309803,8.34747,92.14
52,2021-09-16 00:00:00,0.0,band_5,275.5642,272.4642,2.103153e-05,282.56873,33.141224,276.37988,2.4679879e-05,41.885517,32.681614,12.089412,79.629715
53,2021-09-16 00:00:00,1.153381e-05,band_6,272.40128,270.69485,1.6607753e-05,269.32086,24.769316,276.47366,1.8203511e-05,22.990736,20.444412,1.056504,76.553535
54,2021-10-16 12:00:00,0.0,band_1,274.45688,272.0667,4.029439e-05,287.73776,43.861885,276.63184,4.030099e-05,50.962116,36.445446,98.81196,49.55562
55,2021-10-16 12:00:00,6.305692e-07,band_2,273.8547,271.17197,2.461392e-05,284.26953,42.413208,275.92032,3.0856027e-05,47.85192,40.276375,14.639299,47.138847
56,2021-10-16 12:00:00,3.2632292e-09,band_3,273.3936,269.50427,2.735754e-05,283.82288,41.92346,274.94638,2.9816634e-05,55.801815,55.820786,32.70119,37.040623
57,2021-10-16 12:00:00,0.0018114198,band_4,274.2357,268.88342,2.168062e-05,277.91953,37.81153,274.37204,2.296941e-05,81.30587,97.16609,54.954117,29.575336
58,2021-10-16 12:00:00,0.0017754162,band_5,272.02863,265.99292,1.4113838e-05,256.5624,36.80281,274.4804,1.4648884e-05,76.26048,111.335945,41.923695,23.655804
59,2021-10-16 12:00:00,0.015273212,band_6,264.01706,261.69324,8.588357e-06,235.74098,28.652287,273.92352,8.756064e-06,24.832687,40.88992,7.256655,19.932346
60,2021-11-16 00:00:00,0.011758702,band_1,266.47787,262.1508,2.4104358e-05,247.9102,44.134487,273.99234,2.4104442e-05,46.745922,73.256325,172.97101,16.994055
61,2021-11-16 00:00:00,0.010728409,band_2,263.08618,259.35828,1.7197579e-05,234.6707,44.475227,272.4507,1.7197674e-05,35.061703,66.18064,42.521755,12.288112
62,2021-11-16 00:00:00,0.011333919,band_3,260.65393,256.91013,1.5327018e-05,224.04012,44.5,271.93597,1.5327596e-05,28.829231,60.724766,63.980286,9.033908
63,2021-11-16 00:00:00,0.01504307,band_4,261.06824,256.56555,1.2860995e-05,220.39871,44.5,272.04584,1.2861004e-05,36.06508,76.77924,85.95608,5.225157
64,2021-11-16 00:00:00,0.018231913,band_5,256.01065,253.27173,1.0279531e-05,201.20424,44.5,271.70386,1.0279542e-05,16.34965,41.537933,64.940765,2.3357177
65,2021-11-16 00:00:00,0.046294093,band_6,250.85771,249.92851,5.293387e-06,181.87361,33.8131,271.52484,5.2934497e-06,4.0921874,10.210919,10.925426,0.77976936
66,2021-12-16 12:00:00,0.11817294,band_1,259.8797,259.87567,1.5515934e-05,222.13771,44.5,271.62204,1.678121e-05,8.422479,-3.534609,222.82768,7.72141
67,2021-12-16 12:00:00,0.17748803,band_2,257.60236,257.6558,1.8914852e-05,218.23528,44.5,271.63205,1.9951334e-05,6.128261,-2.4041538,64.73652,2.9333825
68,2021-12-16 12:00:00,0.18851165,band_3,255.9873,256.05847,1.657683e-05,212.65036,44.5,271.61694,1.7000722e-05,6.258494,-6.760251,87.64951,0.6288977
69,2021-12-16 12:00:00,0.14112115,band_4,254.62732,254.9904,2.1253582e-05,206.8671,44.5,271.6694,2.1327536e-05,7.2173395,-9.675452,110.64455,0.004363085
70,2021-12-16 12:00:00,0.14699484,band_5,254.04276,254.3736,2.2470387e-05,206.26212,44.5,271.44647,2.2653894e-05,6.3540688,-10.639469,83.43061,0.0
71,2021-12-16 12:00:00,0.1304577,band_6,253.35846,253.66733,1.29900845e-05,205.54436,33.826,271.4607,1.3228901e-05,3.62,-6.210092,27.307903,0.0
72,2022-01-16 12:00:00,0.14836332,band_1,256.3847,256.8973,4.0008454e-05,226.05788,44.5,271.54776,4.0008996e-05,5.611596,12.898565,248.1016,14.357758
73,2022-01-16 12:00:00,0.3357727,band_2,254.29942,254.68623,2.0029192e-05,212.6563,44.5,271.61368,2.002941e-05,5.362524,4.9865384,92.74594,9.436569
74,2022-01-16 12:00:00,0.26600417,band_3,253.33606,253.64313,1.431531e-05,208.84116,44.5,271.6025,1.4315755e-05,3.9907143,-2.5604968,115.763245,4.8184924
75,2022-01-16 12:00:00,0.30289927,band_4,250.37914,250.71695,1.0682653e-05,196.02124,44.5,271.6145,1.068301e-05,1.9810375,-5.6443233,140.12856,1.7362772
76,2022-01-16 12:00:00,0.23130074,band_5,246.15408,246.48364,8.053134e-06,180.42902,44.5,271.4185,8.05388e-06,1.2369369,-8.072401,104.244286,0.38908765
77,2022-01-16 12:00:00,0.26996008,band_6,243.9222,244.81104,5.9850554e-06,168.2571,33.826,271.45108,5.9900494e-06,0.84695154,-8.537179,49.804253,0.023163166
78,2022-02-15 00:00:00,0.23210052,band_1,262.8788,263.58972,1.9744242e-05,234.69551,44.5,271.54483,1.977583e-05,9.10213,-9.421169,303.2922,52.047993
79,2022-02-15 00:00:00,0.47505796,band_2,261.01636,261.7861,1.4348871e-05,227.3195,44.5,271.59616,1.4418027e-05,6.808987,-13.551645,129.82634,40.30528
80,2022-02-15 00:00:00,0.36930734,band_3,259.06732,259.74243,1.211192e-05,221.82579,44.5,271.5956,1.2126097e-05,5.472707,-8.895402,144.04033,30.983515
81,2022-02-15 00:00:00,0.45363057,band_4,257.3694,258.03357,1.166527e-05,217.73973,44.5,271.56595,1.1666017e-05,5.0534577,-10.94674,160.41563,24.984926
82,2022-02-15 00:00:00,0.27957234,band_5,256.1142,256.6535,1.0176673e-05,218.2067,44.5,271.40585,1.01821815e-05,4.179906,-7.5311923,118.3825,17.956785
83,2022-02-15 00:00:00,0.26171526,band_6,254.39934,255.09436,6.3156685e-06,210.83582,33.826,271.4389,6.3165376e-06,2.706405,-7.995839,59.816372,11.561942
84,2022-03-16 12:00:00,0.22493206,band_1,262.20016,262.7516,3.3566754e-05,233.36137,44.5,271.5524,3.3567416e-05,14.398244,19.777409,355.48837,112.992676
85,2022-03-16 12:00:00,0.41687864,band_2,261.80423,262.68994,1.2205882e-05,222.99083,44.5,271.5857,1.2520441e-05,13.4612875,9.752695,141.28754,106.60913
86,2022-03-16 12:00:00,0.3948991,band_3,259.57602,260.64993,1.17276e-05,215.58047,44.5,271.5846,1.2014802e-05,10.824678,-0.0724214,154.03452,100.6542
87,2022-03-16 12:00:00,0.5904028,band_4,256.3565,257.02246,1.0622496e-05,207.38828,44.5,271.55008,1.0790363e-05,7.6534038,0.33758253,171.81659,92.320305
88,2022-03-16 12:00:00,0.32398617,band_5,252.66588,252.82736,9.851859e-06,200.37643,44.5,271.40048,9.852241e-06,5.4366007,3.7058017,134.66608,84.671875
89,2022-03-16 12:00:00,0.28583366,band_6,247.92654,248.28574,7.828753e-06,183.99915,33.826,271.43527,7.8393305e-06,2.2591333,1.0524031,69.688896,74.40001
90,2022-04-16 00:00:00,0.16019925,band_1,270.83133,271.74432,1.8370436e-05,265.60345,44.5,271.8352,1.8381892e-05,23.589647,18.856274,405.61966,192.79938
91,2022-04-16 00:00:00,0.29460004,band_2,270.28674,270.92477,1.2143238e-05,264.5525,44.5,271.59314,1.2156698e-05,27.080414,26.536564,151.83348,193.88533
92,2022-04-16 00:00:00,0.3419936,band_3,268.84442,269.55838,1.1691064e-05,262.8117,44.5,271.5874,1.1814584e-05,19.769953,26.354733,161.08656,195.34134
93,2022-04-16 00:00:00,0.65769786,band_4,265.96597,266.34,1.3082731e-05,250.37929,44.5,271.5595,1.3095237e-05,15.7163315,26.835756,189.53056,197.48729
94,2022-04-16 00:00:00,0.31589907,band_5,261.52576,261.83517,9.231706e-06,229.71884,44.5,271.4057,9.297322e-06,11.231999,28.52544,151.19122,194.26106
95,2022-04-16 00:00:00,0.31192085,band_6,254.26114,254.70802,6.212997e-06,203.53526,33.826,271.42712,6.680938e-06,2.9215608,6.5037537,71.77224,186.48148
96,2022-05-16 12:00:00,0.0074694925,band_1,276.21533,276.18362,2.810201e-05,289.41394,42.27864,275.08502,2.903366e-05,65.5214,30.015667,447.68,241.16678
97,2022-05-16 12:00:00,0.04190101,band_2,276.26358,276.4631,1.2030791e-05,279.33572,40.536438,273.30603,1.9638677e-05,65.781906,42.60309,53.18012,249.2545
98,2022-05-16 12:00:00,0.06733417,band_3,276.67493,277.12555,9.166575e-06,283.16565,40.621956,271.86115,1.4839765e-05,53.117996,33.337765,75.30689,261.02014
99,2022-05-16 12:00:00,0.301553,band_4,276.69293,277.4711,6.4909377e-06,279.96582,39.36489,271.85596,1.19736305e-05,41.63095,29.700777,125.016685,269.1218
100,2022-05-16 12:00:00,0.085705005,band_5,276.24963,277.11542,3.964122e-06,277.33255,38.331238,271.50958,1.1622051e-05,41.394413,24.331598,88.6782,274.65768
101,2022-05-16 12:00:00,0.09383158,band_6,270.89865,272.2342,2.77222e-06,283.76703,26.358881,271.8414,4.291829e-06,5.4564323,-0.37893742,24.69857,283.1317
102,2022-06-16 00:00:00,0.0,band_1,280.1403,280.0078,1.1353185e-05,336.49713,42.052048,278.57053,4.2275766e-05,37.102024,4.129667,308.4878,176.61636
103,2022-06-16 00:00:00,7.419423e-06,band_2,280.79572,280.6602,3.1321636e-06,331.52246,38.23729,277.28903,3.748182e-05,73.395996,31.467037,0.0,188.3146
104,2022-06-16 00:00:00,8.176862e-06,band_3,281.94275,281.74655,1.972588e-06,324.391,37.758804,275.5984,3.6238507e-05,86.34801,27.100405,2.6924356e-06,217.73807
105,2022-06-16 00:00:00,9.2432565e-06,band_4,282.03043,281.77313,2.3585717e-06,321.41397,35.060493,275.90347,3.0852792e-05,82.362175,32.307713,1.891687e-05,223.04082
106,2022-06-16 00:00:00,6.7462424e-06,band_5,281.06628,280.82248,3.0614726e-06,307.0222,27.885937,273.1518,2.0390074e-05,76.51837,45.986744,0.048932854,223.49611
107,2022-06-16 00:00:00,2.5527595e-06,band_6,273.64532,275.05984,4.4796307e-06,301.95712,16.539291,272.62607,1.1651366e-05,3.0632436,4.636792,0.00050195836,242.76816
108,2022-07-16 12:00:00,0.0,band_1,282.24445,281.9726,9.69159e-06,333.01694,40.49213,281.19153,4.2811298e-05,57.264317,19.011868,33.305717,161.23602
109,2022-07-16 12:00:00,0.0,band_2,282.70926,282.51025,7.778931e-07,329.2024,38.29886,279.86945,3.932865e-05,76.01417,18.51906,0.0,176.98926
110,2022-07-16 12:00:00,1.6672705e-11,band_3,283.78015,283.60736,6.452913e-08,328.92798,37.816895,278.70584,3.471023e-05,79.04112,15.978706,0.0,184.33444
111,2022-07-16 12:00:00,2.3880386e-06,band_4,284.13986,283.867,3.403049e-07,327.45352,35.168877,280.4218,3.4266686e-05,74.242546,22.706575,4.3468353e-09,185.6121
112,2022-07-16 12:00:00,3.661326e-08,band_5,283.09583,283.01785,4.1290676e-07,318.0605,20.056334,278.80832,2.1315911e-05,67.83303,40.131268,0.0,207.17549
113,2022-07-16 12:00:00,4.3347163e-07,band_6,274.9764,277.04678,3.829126e-07,308.57318,15.755661,278.95273,1.6475793e-05,-2.4467208,0.30892786,0.0,224.46083
114,2022-08-16 12:00:00,0.0,band_1,280.34592,280.17593,2.9981831e-05,330.02115,39.002632,281.561,4.6680652e-05,47.55411,12.861526,0.8477752,135.05925
115,2022-08-16 12:00:00,0.0,band_2,279.8604,279.75082,1.2481564e-05,329.00668,37.83128,280.11423,3.3412856e-05,56.297752,15.395792,0.00015587886,142.38594
116,2022-08-16 12:00:00,0.0,band_3,279.95947,279.87958,4.551818e-06,329.28546,37.60812,279.57324,3.6744877e-05,52.368446,11.349747,6.555266e-07,133.62337
117,2022-08-16 12:00:00,0.0,band_4,279.24725,279.08783,4.0873683e-06,322.8558,35.96778,279.551,3.1547534e-05,42.967827,14.557039,0.0008059239,114.41781
118,2022-08-16 12:00:00,0.0,band_5,278.19705,277.17548,8.39096e-06,313.4108,26.896566,279.34592,2.5278634e-05,34.960514,16.899616,0.011138554,113.989685
119,2022-08-16 12:00:00,0.0,band_6,275.81125,274.54153,5.591837e-06,299.39548,19.146233,278.61902,1.37791885e-05,25.579855,15.164805,0.0075343796,110.694824
120,2022-09-16 00:00:00,0.0,band_1,277.68283,276.11523,2.7857932e-05,295.03644,40.523064,280.28717,9.1978705e-05,38.664207,12.690797,7.7793717,126.43859
121,2022-09-16 00:00:00,0.0,band_2,276.933,275.08044,1.8392788e-05,285.78473,41.375336,278.45538,5.673642e-05,39.48007,14.614116,2.7456207,114.804634
122,2022-09-16 00:00:00,0.0,band_3,276.01373,274.10098,1.7777407e-05,276.84857,37.761204,278.34375,3.2083815e-05,36.29315,15.92961,3.5243158,107.0074
123,2022-09-16 00:00:00,0.0,band_4,276.47192,273.95316,2.2002358e-05,275.7496,37.003128,277.85977,2.796152e-05,48.880028,27.544733,5.123009,93.05069
124,2022-09-16 00:00:00,0.0,band_5,276.61053,273.27176,2.541907e-05,277.31274,31.116497,277.2222,2.9507453e-05,54.79532,39.554688,6.594623,81.98752
125,2022-09-16 00:00:00,0.0,band_6,275.05246,271.83398,1.983977e-05,281.1469,22.538822,277.304,2.4780204e-05,44.383568,38.69733,3.9234946,65.4203
126,2022-10-16 12:00:00,0.0,band_1,274.91046,271.85776,5.2127536e-05,272.86478,38.483223,276.41473,5.2248197e-05,46.650085,37.43103,94.74164,49.403442
127,2022-10-16 12:00:00,0.0,band_2,273.79523,270.15097,2.5903251e-05,273.77368,43.385162,275.7226,2.78903e-05,42.33691,37.8607,31.448776,44.87106
128,2022-10-16 12:00:00,0.0,band_3,273.36063,268.29727,2.4093115e-05,269.04343,41.507412,275.15552,2.4167395e-05,47.390182,49.054356,22.665442,39.928394
129,2022-10-16 12:00:00,0.0002476812,band_4,274.5211,268.3066,2.3584169e-05,271.75546,37.88286,274.91125,2.3746781e-05,66.54915,75.927284,23.622225,33.424446
130,2022-10-16 12:00:00,8.418695e-05,band_5,274.5166,267.50415,1.920293e-05,269.32904,33.021935,274.92743,1.9222185e-05,75.90484,92.67728,30.390137,26.395515
131,2022-10-16 12:00:00,0.0005091239,band_6,271.55902,265.3101,1.3290144e-05,260.96835,26.79858,275.1913,1.332105e-05,55.680744,81.249405,14.881513,18.578289
132,2022-11-16 00:00:00,0.0,band_1,273.24683,271.42276,3.1704596e-05,277.12592,41.590164,274.10913,3.1704705e-05,29.837467,21.602613,181.11705,15.304919
133,2022-11-16 00:00:00,0.0030222465,band_2,271.91132,269.66006,1.9480083e-05,275.02298,44.499413,272.83932,2.2747596e-05,27.016592,25.65428,64.92359,11.610611
134,2022-11-16 00:00:00,0.014909876,band_3,270.37506,267.12653,1.8526314e-05,270.90662,41.722126,272.0867,1.9750785e-05,25.54742,32.121872,50.995438,6.7108817
135,2022-11-16 00:00:00,0.041460287,band_4,269.52048,265.9844,1.8138997e-05,269.30853,37.88286,271.93033,1.8203185e-05,27.780397,41.507534,45.83754,3.7056668
136,2022-11-16 00:00:00,0.04471358,band_5,267.6137,263.66647,1.929212e-05,255.81097,33.021935,271.868,1.9311647e-05,38.150547,62.45501,50.234005,1.8266958
137,2022-11-16 00:00:00,0.024416424,band_6,261.3272,259.1287,1.2525315e-05,237.4211,26.79858,271.89783,1.2533113e-05,20.787176,43.708523,24.85904,0.68387806
138,2022-12-16 12:00:00,0.026582414,band_1,261.83588,258.22186,4.3432727e-05,229.3904,43.75954,271.8468,4.3432992e-05,36.22034,73.08363,299.5663,7.10681
139,2022-12-16 12:00:00,0.008826492,band_2,256.72968,254.30333,1.23680575e-05,198.36095,44.499413,271.73624,1.2368376e-05,20.671824,47.18083,91.285515,3.3695114
140,2022-12-16 12:00:00,0.04659977,band_3,252.73502,250.34526,1.00040725e-05,175.8112,41.722126,271.64377,1.0004104e-05,11.2704115,33.11865,75.91796,0.6893714
141,2022-12-16 12:00:00,0.08824303,band_4,249.58298,248.64305,9.0862895e-06,161.709,37.88286,271.80075,9.0862995e-06,3.4120674,11.0337305,70.936226,0.003745533
142,2022-12-16 12:00:00,0.11129385,band_5,247.66463,246.8938,6.6348102e-06,164.31004,33.021935,271.43237,6.6348275e-06,2.499303,9.881604,75.47317,0.0
143,2022-12-16 12:00:00,0.07927726,band_6,244.46161,244.76912,5.0075337e-06,157.54787,26.79858,271.44556,5.007554e-06,1.3906803,4.122035,37.018528,0.0
144,2023-01-16 12:00:00,0.099605255,band_1,262.40222,263.01685,4.0922645e-05,246.72115,44.459766,271.63837,4.0922874e-05,9.912403,0.7004662,382.12637,12.381164
145,2023-01-16 12:00:00,0.059646443,band_2,260.2294,260.92184,2.1269423e-05,233.43245,44.499413,271.59656,2.1303027e-05,8.700546,-0.90855503,112.13613,7.730968
146,2023-01-16 12:00:00,0.0934141,band_3,257.70563,258.23206,1.8446271e-05,222.76959,41.722126,271.60757,1.844642e-05,6.185145,-3.269163,98.24172,3.923242
147,2023-01-16 12:00:00,0.1394261,band_4,255.38394,255.33961,1.652141e-05,212.94643,37.88286,271.57492,1.6521533e-05,4.630276,-1.5436518,92.960754,1.540633
148,2023-01-16 12:00:00,0.14488918,band_5,253.64574,253.59181,1.0858422e-05,206.07014,33.021935,271.4146,1.0858768e-05,3.5775337,1.2699444,91.76658,0.37826273
149,2023-01-16 12:00:00,0.113441564,band_6,251.99072,251.21835,7.928954e-06,198.311,26.79858,271.42804,7.929448e-06,6.158523,14.5873785,44.905247,0.024396924
150,2023-02-15 00:00:00,0.12544046,band_1,259.2982,259.48322,4.0839306e-05,225.61378,44.459766,271.559,4.0842242e-05,9.798524,-0.9604468,462.6591,40.74132
151,2023-02-15 00:00:00,0.1887018,band_2,256.5949,256.94147,2.3246834e-05,218.91731,44.499413,271.5827,2.5964513e-05,9.061178,-1.9401416,141.10403,34.808277
152,2023-02-15 00:00:00,0.2069593,band_3,254.66452,254.91283,3.0997984e-05,212.51585,41.722126,271.59348,3.1732663e-05,7.6817093,-4.1673856,119.16338,28.178825
153,2023-02-15 00:00:00,0.2892643,band_4,251.69351,251.92317,2.986641e-05,199.94772,37.88286,271.55746,3.0141451e-05,5.1444077,-9.01777,109.488144,23.839487
154,2023-02-15 00:00:00,0.2647406,band_5,247.81277,247.91228,2.1695467e-05,183.55653,33.021935,271.41025,2.1699245e-05,4.0243883,-6.055956,111.03467,18.5437
155,2023-02-15 00:00:00,0.20091902,band_6,245.6633,245.46358,1.1466876e-05,173.51642,26.79858,271.4139,1.14674485e-05,4.30758,8.000801,63.800556,12.101415
156,2023-03-16 12:00:00,0.13902959,band_1,268.68927,269.01093,2.3771638e-05,274.0076,44.45977,271.56088,2.3771772e-05,17.736597,9.384158,555.19165,104.65472
