,time,surface_solar_radiation_downwards_sum,band,surface_thermal_radiation_downwards_sum,total_precipitation_sum,surface_sensible_heat_flux_sum,snowfall_sum,surface_snow_amount,skin_temperature,temperature_2m,surface_latent_heat_flux_sum,snow_depth,average_lake_temperature,avg_volumetric_water_content
0,2021-01-16 12:00:00,12.970388,band_1,236.07576,3.8853592e-05,-7.0255938,3.884831e-05,408.9039,261.88837,262.50766,13.381268,0.118113965,271.60095,30.868187
1,2021-01-16 12:00:00,8.32112,band_2,224.09447,1.9849263e-05,-7.8877754,1.9064764e-05,93.935036,259.26117,259.52902,10.440939,0.112963445,271.63388,34.622498
2,2021-01-16 12:00:00,4.31897,band_3,214.35359,1.3179813e-05,-7.7849007,1.2690007e-05,92.86868,256.77026,256.88065,6.8171396,0.12482218,271.62506,35.93102
3,2021-01-16 12:00:00,1.6874756,band_4,206.84602,1.1019424e-05,-8.4422035,1.09740895e-05,91.90291,254.41942,254.63655,4.6323524,0.1319107,271.62564,36.55167
4,2021-01-16 12:00:00,0.39281532,band_5,201.0492,9.066678e-06,-4.4889245,9.0084e-06,120.85489,253.68428,253.69203,5.8278885,0.11243304,271.4228,38.01377
5,2021-01-16 12:00:00,0.024896149,band_6,196.42894,7.4189247e-06,-0.71484923,7.397901e-06,76.01585,252.7143,252.91345,5.336853,0.1314321,271.4361,44.5
6,2021-02-15 00:00:00,48.023205,band_1,224.52733,1.5681248e-05,16.104017,1.568078e-05,464.79245,260.08215,260.20953,9.323541,0.1476057,271.6015,30.86819
7,2021-02-15 00:00:00,40.19591,band_2,208.81905,7.3556535e-06,-4.091472,7.3362085e-06,108.177536,256.55588,256.8607,4.22647,0.16759953,271.6108,34.622498
8,2021-02-15 00:00:00,32.46992,band_3,194.9511,5.0860413e-06,-6.453589,5.085958e-06,104.75594,253.06784,253.3141,2.3212876,0.21252538,271.61096,35.93102
9,2021-02-15 00:00:00,25.10621,band_4,186.42943,4.601942e-06,-5.690568,4.5985585e-06,103.99297,249.75558,250.00235,1.0580682,0.22868752,271.57925,36.55167
10,2021-02-15 00:00:00,17.228918,band_5,179.58974,5.191603e-06,0.27422893,5.1913e-06,130.83511,247.73914,247.63927,1.6791666,0.15450288,271.4162,38.01377
11,2021-02-15 00:00:00,11.648,band_6,171.06316,5.4249363e-06,5.018354,5.411184e-06,83.63233,244.97963,245.62944,2.140598,0.14833234,271.425,44.5
12,2021-03-16 12:00:00,105.62046,band_1,265.84702,2.697267e-05,-1.0424856,2.6971398e-05,514.4851,269.19955,269.44632,24.874403,0.16154152,271.58612,31.242332
13,2021-03-16 12:00:00,96.83899,band_2,252.8324,1.4692502e-05,-0.0406466,1.3022932e-05,115.64361,266.22668,266.82678,16.913996,0.19852357,271.60052,34.622498
14,2021-03-16 12:00:00,90.546074,band_3,237.98117,1.0588715e-05,-2.0632644,9.805023e-06,117.57851,264.9158,265.63278,13.834471,0.20418215,271.6022,35.93102
15,2021-03-16 12:00:00,87.779274,band_4,225.8762,8.857521e-06,-2.8772492,8.472056e-06,117.964584,263.6168,264.1555,11.72893,0.3174176,271.5589,36.55167
16,2021-03-16 12:00:00,77.61659,band_5,222.50053,9.839717e-06,-0.36086786,9.839325e-06,145.05019,261.44348,261.84567,6.8878107,0.1869023,271.40955,38.01377
17,2021-03-16 12:00:00,67.28392,band_6,219.35121,5.969731e-06,5.2747636,5.9611666e-06,89.88361,258.82834,258.86682,4.4898343,0.15188433,271.41373,44.5
18,2021-04-16 00:00:00,187.32555,band_1,268.09973,2.1296837e-05,33.876926,2.117346e-05,565.6609,269.54208,269.77667,27.607166,0.12462007,271.88715,41.3918
19,2021-04-16 00:00:00,182.96956,band_2,265.68317,1.9107389e-05,27.95822,1.6602697e-05,111.0417,269.5553,270.2615,25.831612,0.16706014,271.61258,38.389744
20,2021-04-16 00:00:00,181.51425,band_3,255.4855,1.7228485e-05,25.481136,1.6484993e-05,119.35064,268.16827,268.82104,23.742357,0.20987089,271.60294,37.143864
21,2021-04-16 00:00:00,191.04927,band_4,248.29776,1.4458867e-05,27.731167,1.4451504e-05,126.7004,266.2588,266.66254,22.23121,0.40302065,271.56638,36.55167
22,2021-04-16 00:00:00,188.36896,band_5,236.45998,1.3040592e-05,29.010044,1.3035245e-05,165.24571,262.91748,263.106,15.945131,0.22246544,271.4193,38.01377
23,2021-04-16 00:00:00,179.17348,band_6,218.55293,7.331248e-06,9.573551,7.224056e-06,94.383545,258.99402,259.1962,6.0367517,0.1826025,271.40884,44.5
24,2021-05-16 12:00:00,253.30748,band_1,306.8316,2.9119205e-05,18.917114,1.5558131e-05,555.1806,280.8099,280.8123,76.94746,0.0001899638,276.26074,35.040226
25,2021-05-16 12:00:00,258.67645,band_2,298.13663,2.398644e-05,40.858025,9.063851e-06,5.7928944,280.4854,280.4402,80.48004,0.002582564,274.74255,35.52853
26,2021-05-16 12:00:00,230.11526,band_3,293.45795,1.5908114e-05,28.170443,3.8342273e-06,13.977132,280.03415,280.00366,66.999146,0.02383226,271.9415,37.429474
27,2021-05-16 12:00:00,229.30783,band_4,291.2681,1.6642938e-05,24.470985,2.7110461e-06,21.537958,279.36853,279.35632,52.352917,0.08810314,272.27466,37.40865
28,2021-05-16 12:00:00,230.1317,band_5,290.5898,1.0623723e-05,29.888203,6.8905897e-06,96.95084,276.43112,276.63818,36.196,0.03396797,271.4674,39.163857
29,2021-05-16 12:00:00,240.60693,band_6,276.42172,8.8369e-06,6.1768093,4.768461e-06,11.0954075,270.71396,271.02478,8.583922,0.033827867,271.85468,30.830921
30,2021-06-16 00:00:00,203.50626,band_1,324.29608,4.2330696e-05,26.152151,1.0157965e-05,282.3417,283.04276,282.70667,82.923546,0.0,280.83807,30.48294
31,2021-06-16 00:00:00,237.03427,band_2,319.47488,4.2721473e-05,41.900196,2.0427478e-06,0.0,283.17233,282.88855,92.42326,1.697182e-08,279.90686,31.170248
32,2021-06-16 00:00:00,283.67218,band_3,322.8063,5.664233e-05,38.69971,4.671769e-07,0.0,283.1595,282.92004,89.21582,7.532913e-07,278.36722,37.06721
33,2021-06-16 00:00:00,311.15076,band_4,325.64874,4.830905e-05,51.812424,8.0009124e-07,1.8067273e-06,282.60953,282.26666,78.77942,8.135813e-06,278.92374,37.15051
34,2021-06-16 00:00:00,301.14194,band_5,309.54517,2.5654499e-05,59.344757,5.222264e-06,0.3004565,280.10428,279.8832,63.420242,8.428822e-06,272.42093,37.7604
35,2021-06-16 00:00:00,287.45953,band_6,284.58514,7.350393e-06,11.415579,3.3468496e-06,0.0106556825,273.12302,274.21198,6.4063754,8.426207e-06,271.66608,17.384668
36,2021-07-16 12:00:00,190.95131,band_1,346.63608,4.6209458e-05,23.76661,4.918532e-06,26.201506,283.31238,283.18152,56.6932,0.0,283.2372,32.262497
37,2021-07-16 12:00:00,186.92033,band_2,339.66522,3.7499456e-05,30.390394,2.3634107e-07,9.257605e-09,283.57147,283.39868,79.939674,0.0,281.15292,34.659786
38,2021-07-16 12:00:00,184.09895,band_3,333.96246,3.0875897e-05,16.09587,1.7830709e-07,0.0,283.8821,283.67633,77.50996,6.22684e-14,281.4679,36.315475
39,2021-07-16 12:00:00,171.34868,band_4,336.069,3.351739e-05,15.52714,2.8079967e-07,0.0,283.79013,283.57944,71.62885,4.1253023e-09,281.41666,36.645
40,2021-07-16 12:00:00,169.84793,band_5,330.89447,2.618879e-05,15.493205,8.0456147e-07,0.0,281.97943,282.06882,51.812344,3.663489e-07,278.43848,35.87616
41,2021-07-16 12:00:00,178.33282,band_6,318.89178,1.5530075e-05,-1.693381,5.469441e-07,0.0,273.90826,276.09702,-1.5297018,1.1433509e-05,275.16815,16.4413
42,2021-08-16 12:00:00,159.50797,band_1,306.78384,4.1949097e-05,29.195707,1.4505983e-05,0.7476849,280.37817,280.02814,52.42301,0.0,283.9967,32.78118
43,2021-08-16 12:00:00,158.16553,band_2,307.24417,3.882971e-05,24.296518,1.1852128e-05,0.01222421,280.32117,278.78894,60.255547,0.0,281.44553,35.530235
44,2021-08-16 12:00:00,166.45642,band_3,304.87033,3.4572804e-05,23.40696,1.0837196e-05,0.006684527,278.84207,278.72113,61.82723,0.0,281.17746,37.1368
45,2021-08-16 12:00:00,138.9564,band_4,302.93317,3.0060397e-05,23.251097,1.639066e-05,0.49835357,278.06284,277.8127,48.217705,0.0,280.28244,36.346977
46,2021-08-16 12:00:00,128.2594,band_5,301.39655,2.9368928e-05,20.211615,1.937789e-05,1.5128276,276.67392,276.07208,37.5332,5.0911957e-08,278.406,36.645214
47,2021-08-16 12:00:00,125.85751,band_6,294.71173,1.7162482e-05,5.0750833,9.735854e-06,0.1239468,275.42706,274.9821,13.966011,0.00021219347,277.85785,17.749172
48,2021-09-16 00:00:00,103.79058,band_1,288.21298,5.5025157e-05,20.76086,4.0795392e-05,6.1603093,278.0821,276.18335,51.884945,0.0,280.86926,32.086727
49,2021-09-16 00:00:00,110.862656,band_2,289.1991,3.05331e-05,23.78998,1.8257013e-05,4.062036,277.95966,275.26395,57.380493,0.0,280.09738,35.36881
50,2021-09-16 00:00:00,104.958694,band_3,286.2348,2.7710716e-05,25.403263,1.8218701e-05,9.682081,275.9083,273.73172,43.036213,0.0,279.8401,36.639713
51,2021-09-16 00:00:00,92.00801,band_4,287.13135,3.661941e-05,39.563034,2.4659552e-05,13.379578,276.46072,273.47635,55.410645,0.0,278.11002,35.81897
52,2021-09-16 00:00:00,78.416725,band_5,286.25784,3.4215467e-05,50.060863,2.274204e-05,13.91415,276.6435,272.78793,59.254063,0.0,277.03146,36.264786
53,2021-09-16 00:00:00,62.98934,band_6,289.31635,2.9734643e-05,33.582615,1.8244971e-05,8.860602,274.50674,272.60974,35.352753,4.3112655e-06,277.07535,18.686602
54,2021-10-16 12:00:00,50.42888,band_1,288.29156,4.8417314e-05,9.6300125,3.511462e-05,72.493,275.10532,274.10214,26.863266,0.0,277.3047,31.541607
55,2021-10-16 12:00:00,47.61329,band_2,287.52548,4.2428605e-05,10.908119,3.435615e-05,42.258644,274.5012,272.99557,28.137476,0.0,276.00812,34.378918
56,2021-10-16 12:00:00,41.70725,band_3,282.5031,3.423731e-05,14.834872,2.8926213e-05,53.68296,273.9383,272.12912,24.50624,0.0,275.66196,37.574295
57,2021-10-16 12:00:00,28.97818,band_4,278.00858,2.9351133e-05,31.362974,2.7359825e-05,61.388206,274.5014,272.0409,38.444027,0.0,274.81384,38.128242
58,2021-10-16 12:00:00,23.051186,band_5,276.16522,2.7193353e-05,47.343033,2.593585e-05,55.73379,274.47067,271.07742,48.959984,0.004821249,274.75604,37.472397
59,2021-10-16 12:00:00,18.176903,band_6,266.11804,1.9138668e-05,25.443472,1.9070618e-05,32.01744,270.64294,268.6191,27.727839,0.01930207,274.73566,19.729378
60,2021-11-16 00:00:00,14.77508,band_1,271.06265,2.798624e-05,64.84859,2.7457854e-05,150.56,272.35168,268.69354,55.43876,0.0024833975,275.21124,35.041107
61,2021-11-16 00:00:00,11.006371,band_2,257.25598,2.0134912e-05,59.469517,2.002492e-05,61.954853,268.9517,266.0101,42.727062,0.009206974,272.74536,35.98214
62,2021-11-16 00:00:00,6.926084,band_3,253.24426,1.49924335e-05,61.471542,1.4939904e-05,76.45287,267.82172,264.1377,41.88598,0.008983518,272.26523,37.78949
63,2021-11-16 00:00:00,4.65878,band_4,253.05824,1.2835161e-05,89.47399,1.2829345e-05,76.90716,269.30478,264.4602,56.36978,0.009215496,272.26736,41.29315
64,2021-11-16 00:00:00,1.8168966,band_5,247.55652,1.2069219e-05,90.11058,1.2066118e-05,63.60801,267.62366,262.8091,52.36926,0.0073914756,272.18826,39.51192
65,2021-11-16 00:00:00,0.5919629,band_6,223.00362,8.615131e-06,41.410038,8.5848715e-06,32.823917,259.86713,257.95178,20.799131,0.026223628,272.17203,20.685493
66,2021-12-16 12:00:00,4.942024,band_1,262.27823,3.9155497e-05,11.849176,3.9147933e-05,210.77281,268.37024,267.39252,20.10573,0.04303087,272.8666,36.129513
67,2021-12-16 12:00:00,2.6098318,band_2,245.51363,2.6670812e-05,-4.237665,2.6659056e-05,98.41523,263.20074,263.3161,11.672725,0.09094683,271.65506,36.074997
68,2021-12-16 12:00:00,0.57230043,band_3,231.01285,2.1213637e-05,-3.1862226,2.1213407e-05,101.84881,260.58813,260.43066,9.308629,0.14759284,271.6245,37.78949
69,2021-12-16 12:00:00,0.0038651158,band_4,218.05061,1.5016525e-05,7.175723,1.5014416e-05,93.57248,258.17194,257.37613,8.030825,0.10064279,271.73386,44.5
70,2021-12-16 12:00:00,0.0,band_5,201.25879,9.774811e-06,11.581428,9.774646e-06,74.99998,255.80005,254.78221,8.232103,0.056248106,271.43558,39.51192
71,2021-12-16 12:00:00,0.0,band_6,185.21494,5.584817e-06,21.759363,5.584345e-06,39.159534,252.99261,251.80472,5.901909,0.045862097,271.46823,20.685492
72,2022-01-16 12:00:00,15.473863,band_1,235.67563,2.334351e-05,-3.3187292,2.3335007e-05,306.8246,262.99115,262.91245,11.657169,0.08837772,271.7731,36.129513
73,2022-01-16 12:00:00,9.560799,band_2,224.76485,1.780819e-05,-11.747514,1.780516e-05,165.93813,259.29782,259.94223,9.027056,0.19750707,271.612,36.074997
74,2022-01-16 12:00:00,4.7424273,band_3,217.2246,1.4548255e-05,-7.4273453,1.4547169e-05,141.90504,257.85522,257.9795,8.229377,0.28515702,271.60565,37.78949
75,2022-01-16 12:00:00,1.632907,band_4,208.02301,1.0285183e-05,-8.064004,1.0283909e-05,125.78873,254.1639,254.69266,4.3517075,0.22325188,271.59686,44.5
76,2022-01-16 12:00:00,0.43506035,band_5,199.8369,7.192645e-06,-5.3375607,7.1726563e-06,99.7006,252.9186,253.27448,4.490007,0.20893176,271.43802,39.51192
77,2022-01-16 12:00:00,0.024971267,band_6,189.83415,7.007128e-06,-4.165807,6.99854e-06,53.69175,250.11928,250.59308,2.1899931,0.17411926,271.44156,20.685492
78,2022-02-15 00:00:00,43.336315,band_1,234.08188,2.9273746e-05,0.6548036,2.7246726e-05,344.3795,260.60303,260.385,11.206142,0.1164541,271.61795,36.129517
79,2022-02-15 00:00:00,33.668415,band_2,224.76854,2.6821204e-05,1.6832656,2.5569201e-05,201.11356,257.1019,257.26135,10.089875,0.24750063,271.5937,36.074997
80,2022-02-15 00:00:00,27.448044,band_3,209.04483,2.1387845e-05,-3.2905498,2.1296843e-05,172.10962,254.2739,254.46739,8.6382265,0.3486275,271.5948,37.789494
81,2022-02-15 00:00:00,21.886826,band_4,199.55428,2.074479e-05,-7.7354717,2.0615938e-05,148.05305,251.4711,251.65144,7.2644362,0.35541666,271.56476,44.5
82,2022-02-15 00:00:00,16.270958,band_5,190.47464,1.8654595e-05,-7.6298833,1.8500028e-05,114.255226,249.88422,249.8319,5.267246,0.36091807,271.43503,39.51192
83,2022-02-15 00:00:00,11.726514,band_6,180.82928,1.3075239e-05,-9.466016,1.2922223e-05,62.0555,247.84511,248.1987,2.836424,0.30722117,271.43362,20.685492
84,2022-03-16 12:00:00,113.88835,band_1,226.22624,3.212675e-05,8.066556,3.2124844e-05,401.84085,259.2886,259.2129,14.536201,0.21489978,271.64795,40.07608
85,2022-03-16 12:00:00,107.678085,band_2,221.31845,2.6479878e-05,5.4213977,2.4942205e-05,262.616,257.55432,257.5251,12.46342,0.4341128,271.5848,36.940933
86,2022-03-16 12:00:00,94.4653,band_3,210.01727,2.2446227e-05,4.557992,2.233276e-05,222.69928,255.56606,255.72194,9.695167,0.45863247,271.58646,37.789494
87,2022-03-16 12:00:00,88.049225,band_4,200.84515,1.7744766e-05,4.119267,1.7640283e-05,188.55872,253.41269,253.47437,7.5171585,0.47764507,271.5495,44.5
88,2022-03-16 12:00:00,80.31612,band_5,190.56241,1.3471114e-05,4.647866,1.3471062e-05,141.936,250.43881,250.5785,4.7353272,0.5109971,271.429,39.51192
89,2022-03-16 12:00:00,71.56222,band_6,176.05302,9.063638e-06,-2.6921277,9.06351e-06,75.21377,246.66765,247.58018,1.5431813,0.4777798,271.4304,20.685492
90,2022-04-16 00:00:00,205.8813,band_1,251.321,3.554233e-05,15.471217,3.5519377e-05,482.0412,266.1166,267.12643,16.21278,0.16878566,271.62064,43.902126
91,2022-04-16 00:00:00,196.06471,band_2,244.08467,1.326001e-05,17.338058,1.3061615e-05,282.67587,266.59674,267.74023,23.98772,0.4881779,271.58646,39.709602
92,2022-04-16 00:00:00,194.6537,band_3,243.81987,1.1128109e-05,15.629715,1.06597e-05,239.6663,266.65256,267.88382,19.704453,0.47890842,271.58075,37.789604
93,2022-04-16 00:00:00,194.15071,band_4,249.31902,1.3329026e-05,18.054457,1.3056596e-05,199.91092,265.51248,266.01535,18.244946,0.58407426,271.55814,44.5
94,2022-04-16 00:00:00,177.25905,band_5,237.95349,1.51968e-05,18.493603,1.519614e-05,152.9524,262.6521,263.08673,14.47919,0.5675401,271.42734,39.51192
95,2022-04-16 00:00:00,168.539,band_6,226.69702,1.0099234e-05,4.832041,1.0078987e-05,85.230675,258.35562,258.70145,5.126777,0.5314618,271.42932,20.685492
96,2022-05-16 12:00:00,273.15723,band_1,277.24155,2.7158914e-05,36.901737,2.7157479e-05,541.8898,275.59216,276.16586,50.300213,0.009311432,274.8868,35.443027
97,2022-05-16 12:00:00,264.30734,band_2,266.48535,3.0004028e-05,39.580154,2.9606523e-05,86.492256,274.2466,275.45886,66.54583,0.08341613,273.73627,35.855682
98,2022-05-16 12:00:00,271.95535,band_3,266.7306,3.0568888e-05,42.629612,2.9047544e-05,94.71493,274.06287,274.892,53.496853,0.22248994,271.6976,37.928123
99,2022-05-16 12:00:00,277.18066,band_4,267.6135,1.3374607e-05,61.777172,1.2753102e-05,112.741905,272.76538,272.92126,37.866207,0.42343315,272.043,35.91755
100,2022-05-16 12:00:00,283.47543,band_5,249.90501,1.1052969e-05,58.714264,1.0925612e-05,121.400505,269.30884,269.63434,30.051453,0.46031392,271.44055,35.13771
101,2022-05-16 12:00:00,285.3783,band_6,235.31818,6.1273436e-06,13.117646,6.112333e-06,58.86856,264.29724,263.53818,9.631187,0.43167228,271.46075,16.356165
102,2022-06-16 00:00:00,216.35948,band_1,323.46713,4.3251017e-05,26.99799,3.0800835e-05,568.7705,280.88922,280.6417,63.636723,2.2096946e-16,278.9993,30.644787
103,2022-06-16 00:00:00,208.19499,band_2,322.84216,4.545028e-05,34.916336,1.699273e-05,0.00021092562,280.71268,280.5269,84.96725,0.0032454373,278.14337,32.16716
104,2022-06-16 00:00:00,218.39519,band_3,316.70535,5.2276224e-05,22.097786,1.5835036e-05,0.0033204562,280.6996,280.45276,77.99065,0.0056874277,274.7298,36.990402
105,2022-06-16 00:00:00,229.84927,band_4,315.0225,3.9959858e-05,28.28855,1.3142974e-05,0.1311464,280.31903,280.01758,68.40753,0.019381003,276.23465,36.237137
106,2022-06-16 00:00:00,243.9743,band_5,308.6927,2.5925074e-05,33.318405,8.476861e-06,6.6540594,278.9802,278.7976,50.98816,0.036711626,271.56082,32.30562
107,2022-06-16 00:00:00,264.60825,band_6,291.05597,1.1498748e-05,7.0932217,5.775869e-06,1.0232368,273.0056,274.00287,5.0976515,0.05782269,271.52673,15.6256275
108,2022-07-16 12:00:00,198.21344,band_1,338.97125,3.1859414e-05,23.24192,9.324367e-06,283.69852,280.8454,280.606,55.67919,0.0,280.38544,31.3947
109,2022-07-16 12:00:00,197.0021,band_2,331.26422,2.660862e-05,30.444653,4.3309154e-07,0.0,282.21622,281.95483,78.224556,0.0,280.07724,32.415775
110,2022-07-16 12:00:00,207.67342,band_3,324.47247,3.9865616e-05,23.955194,1.18812686e-07,0.0,283.4711,283.29486,82.61454,3.2202707e-10,278.9378,34.603775
111,2022-07-16 12:00:00,226.41049,band_4,326.06662,4.5341607e-05,25.404371,1.7567062e-07,0.0,284.31137,283.9728,88.17274,1.0466541e-06,279.93848,36.111023
112,2022-07-16 12:00:00,244.5803,band_5,318.03918,3.086022e-05,34.459682,5.3898776e-07,0.0,283.77457,283.66498,75.787254,3.0928352e-06,274.95776,34.893692
113,2022-07-16 12:00:00,278.6866,band_6,310.86774,8.026527e-06,0.908605,2.3006571e-07,0.0,274.07666,276.3846,-1.6661236,3.440967e-06,272.19852,16.751545
114,2022-08-16 12:00:00,149.23405,band_1,325.00385,3.213251e-05,15.890265,1.2541676e-05,31.92368,281.2051,281.04297,53.50976,0.0,281.51828,32.58214
115,2022-08-16 12:00:00,136.28912,band_2,321.3211,4.0452855e-05,14.585323,7.241411e-06,4.960031e-06,281.0425,280.73083,54.925537,0.0,281.38098,33.474773
116,2022-08-16 12:00:00,134.0229,band_3,317.45053,4.0925162e-05,14.606196,4.260299e-06,1.2436877e-05,280.66827,280.40427,53.011967,0.0,280.8998,35.81482
117,2022-08-16 12:00:00,138.77054,band_4,319.86743,2.8840288e-05,11.830381,3.6244398e-06,0.0014150854,279.89038,279.6916,43.371273,0.0,280.84503,35.851475
118,2022-08-16 12:00:00,134.40657,band_5,312.22406,1.9044164e-05,19.86837,4.6230602e-06,0.120851986,278.27786,278.12183,38.766533,4.894828e-13,278.8391,35.911247
119,2022-08-16 12:00:00,149.37929,band_6,294.31128,9.17547e-06,-0.15914759,4.1343083e-06,0.004162492,273.3104,273.74374,5.851262,2.7730892e-05,278.3928,19.937527
120,2022-09-16 00:00:00,96.73514,band_1,295.0225,4.1732303e-05,12.376984,3.0780186e-05,28.895441,277.7811,276.2937,34.51901,0.0,280.16833,31.661415
121,2022-09-16 00:00:00,100.40551,band_2,294.96918,3.0536492e-05,12.796398,1.4899888e-05,0.6466691,277.67752,275.8144,38.43462,0.0,279.52698,34.074112
122,2022-09-16 00:00:00,82.21055,band_3,292.3731,2.4094217e-05,13.1307125,1.3740211e-05,1.1640719,276.1022,274.89597,30.604994,0.0,279.10367,35.14085
123,2022-09-16 00:00:00,73.556984,band_4,290.90607,2.7294724e-05,21.243652,1.2992794e-05,2.2200048,276.4955,274.57565,33.1673,0.0,278.04852,36.38395
124,2022-09-16 00:00:00,67.443184,band_5,290.10107,2.7337745e-05,26.557428,1.382015e-05,1.4929485,276.61435,273.88107,35.828495,0.0,277.156,36.040325
125,2022-09-16 00:00:00,71.9145,band_6,280.4037,1.8803119e-05,8.184315,1.0788502e-05,0.7844622,273.39133,272.06866,14.578074,2.354064e-06,277.14517,20.020306
126,2022-10-16 12:00:00,40.620014,band_1,296.25717,5.3864314e-05,23.156502,5.279473e-05,111.901985,276.00714,274.22156,37.275455,0.0,277.73032,31.889397
127,2022-10-16 12:00:00,40.60244,band_2,286.88684,4.061838e-05,20.148233,2.719419e-05,5.9613256,275.27695,273.573,33.50578,0.0,276.86685,34.99784
128,2022-10-16 12:00:00,40.507076,band_3,282.64255,3.1727006e-05,23.063572,2.3736458e-05,4.5346045,274.51425,272.25928,31.593801,0.0,276.57678,35.735374
129,2022-10-16 12:00:00,31.071133,band_4,283.9751,2.4259289e-05,32.192654,1.735379e-05,3.9474864,274.94003,272.33682,43.358974,0.0,275.7968,37.60611
130,2022-10-16 12:00:00,24.93301,band_5,282.26352,2.3085975e-05,39.149258,1.3756612e-05,3.4722946,275.4513,272.32184,48.90213,0.0,275.4742,39.913475
131,2022-10-16 12:00:00,24.1367,band_6,278.67926,1.7507102e-05,21.296135,1.2018812e-05,0.7749621,273.8083,271.6698,30.585995,5.276454e-07,275.731,28.680334
132,2022-11-16 00:00:00,15.679014,band_1,276.44012,3.5016605e-05,61.37961,3.4922014e-05,216.36647,273.27997,269.6645,60.351673,9.189446e-05,275.19766,32.684303
133,2022-11-16 00:00:00,11.278856,band_2,271.0051,1.4474691e-05,55.10754,1.4280575e-05,37.32346,271.81064,268.15967,49.879513,0.002240538,273.70413,41.755474
134,2022-11-16 00:00:00,6.963249,band_3,263.6363,1.455825e-05,53.93049,1.4489871e-05,24.492414,270.60034,266.55994,45.37529,0.0009921698,272.63483,39.988773
135,2022-11-16 00:00:00,3.784353,band_4,263.09897,1.5060257e-05,79.05213,1.4995421e-05,17.038288,271.82257,266.9854,61.309742,0.015186074,272.46237,39.98165
136,2022-11-16 00:00:00,1.6956837,band_5,253.63368,1.4816662e-05,102.0233,1.48131185e-05,14.425482,270.50537,264.67267,66.4224,0.016492719,272.66165,43.803192
137,2022-11-16 00:00:00,0.6057069,band_6,236.3416,1.0815232e-05,56.2558,1.0800601e-05,9.613039,263.95972,260.7636,32.81174,0.013202771,272.65582,44.5
138,2022-12-16 12:00:00,5.335375,band_1,254.85852,2.6404912e-05,53.87937,2.5310528e-05,306.37482,266.1146,264.07742,21.966185,0.00088773103,272.80893,32.684303
139,2022-12-16 12:00:00,2.3747456,band_2,239.93846,2.1813192e-05,33.252907,2.103515e-05,78.98819,262.17722,260.46347,12.585481,0.0393138,271.78525,41.755478
140,2022-12-16 12:00:00,0.54665565,band_3,215.0515,1.2633835e-05,16.499008,1.2473761e-05,53.04763,256.1128,255.19997,8.244563,0.066240676,271.66565,39.988773
141,2022-12-16 12:00:00,0.0037238519,band_4,188.98218,1.0725937e-05,16.760366,1.0725758e-05,42.632706,254.2155,253.24759,5.7558756,0.05917883,271.81705,39.98165
142,2022-12-16 12:00:00,0.0,band_5,185.54457,6.935132e-06,19.970444,6.9350695e-06,31.260395,251.73552,250.63123,5.391379,0.06540807,271.4521,43.803192
143,2022-12-16 12:00:00,0.0,band_6,171.8958,5.1580746e-06,10.845408,5.1538004e-06,19.551859,248.32532,247.72034,3.686197,0.037690442,271.47253,44.5
144,2023-01-16 12:00:00,11.7013645,band_1,251.32977,3.550899e-05,-1.5135067,3.550465e-05,348.84137,263.47916,263.3125,14.537711,0.079131,271.72522,32.684303
145,2023-01-16 12:00:00,7.810368,band_2,232.92972,2.5504027e-05,-5.6840644,2.5501604e-05,114.46474,259.83505,259.93478,12.125112,0.11603748,271.6299,41.755478
146,2023-01-16 12:00:00,4.2374353,band_3,215.49928,2.0725472e-05,-1.9975854,2.072032e-05,77.62053,256.25226,256.00742,8.50053,0.14769837,271.62555,39.988773
147,2023-01-16 12:00:00,1.6854349,band_4,202.5376,1.5302367e-05,-0.88509715,1.5302108e-05,59.6067,254.20299,253.64558,6.2464585,0.12021978,271.60492,39.98165
148,2023-01-16 12:00:00,0.37176985,band_5,182.32591,7.827552e-06,9.2220545,7.82738e-06,43.608234,251.7472,250.83243,6.6277175,0.08930829,271.42902,43.803192
149,2023-01-16 12:00:00,0.020990895,band_6,168.96783,5.752905e-06,25.818071,5.7524203e-06,26.144861,248.39719,247.5586,6.1897144,0.046760086,271.4378,44.5
150,2023-02-15 00:00:00,49.868206,band_1,224.05511,2.4737918e-05,2.4719372,2.4737115e-05,407.60126,260.58057,261.3374,9.4211,0.10990518,271.6483,32.66784
151,2023-02-15 00:00:00,44.34434,band_2,216.24872,1.712427e-05,-13.141639,1.6910453e-05,165.46533,258.85532,259.53763,8.215738,0.22262622,271.61273,41.755478
152,2023-02-15 00:00:00,34.045765,band_3,213.3436,1.327191e-05,-8.836934,1.3271267e-05,121.89617,257.26187,257.72586,6.4405284,0.30756542,271.61188,39.988773
153,2023-02-15 00:00:00,25.391523,band_4,206.86441,1.069922e-05,-10.096519,1.0689996e-05,91.01607,253.76341,254.07568,3.1822004,0.2608565,271.56628,39.98165
154,2023-02-15 00:00:00,17.310923,band_5,196.3268,1.13975175e-05,-2.7694023,1.1397257e-05,63.181023,250.90982,250.79166,3.3864038,0.14990856,271.42328,43.803192
155,2023-02-15 00:00:00,11.410646,band_6,180.86789,9.342454e-06,-2.0828135,9.341262e-06,38.662502,248.556,248.65836,1.8995085,0.10560336,271.42526,44.5
156,2023-03-16 12:00:00,101.538246,band_1,261.59756,3.5031157e-05,19.749454,3.4110457e-05,477.60626,266.9904,267.29166,15.406698,0.10829669,271.57605,32.761925
