,time,surface_sensible_heat_flux_sum,band,snowfall_sum,surface_thermal_radiation_downwards_sum,surface_solar_radiation_downwards_sum,total_precipitation_sum,surface_latent_heat_flux_sum,snow_depth,skin_temperature,surface_snow_amount,avg_volumetric_water_content,average_lake_temperature,temperature_2m
1264,2038-07-16 12:00:00,23.706327,band_5,7.318306e-06,328.88968,201.0103,2.5495478e-05,52.613594,7.031862e-11,282.23285,0.67568624,34.619465,280.2208,282.06534
1265,2038-07-16 12:00:00,3.26134,band_6,9.481399e-06,311.72858,184.72235,2.1188986e-05,8.580103,1.3932374e-08,276.97644,0.956692,21.596653,279.69583,277.7569
1266,2038-08-16 12:00:00,16.218676,band_1,1.5378402e-05,324.19498,151.67383,4.5565885e-05,58.736702,0.0,282.055,0.0038394942,36.370377,283.6355,281.83743
1267,2038-08-16 12:00:00,17.754896,band_2,3.7348238e-06,322.19232,155.8311,3.689651e-05,60.261806,0.0,282.67868,0.0,36.577766,283.37512,281.82416
1268,2038-08-16 12:00:00,16.871408,band_3,1.8362592e-06,318.86176,153.26773,3.2405645e-05,58.90356,0.0,282.00827,0.0,35.790142,283.4683,281.43002
1269,2038-08-16 12:00:00,22.714582,band_4,5.3703993e-06,309.53186,152.69421,2.3130435e-05,53.533375,0.0,281.12625,0.0,35.42788,282.8145,280.66187
1270,2038-08-16 12:00:00,21.193491,band_5,6.007265e-06,309.8679,140.12402,1.6814936e-05,45.312107,0.0,280.3362,0.0,33.747215,281.4395,279.37143
1271,2038-08-16 12:00:00,13.180773,band_6,4.114951e-06,307.0982,130.74202,1.2517144e-05,23.506681,0.0,277.97305,0.0,16.92527,280.6404,276.75754
1272,2038-09-16 00:00:00,11.012296,band_1,2.3079083e-05,301.30136,105.51484,3.495424e-05,37.713966,0.0,277.7469,4.7314954,36.83843,280.7826,276.58817
1273,2038-09-16 00:00:00,15.1434555,band_2,2.0030759e-05,303.7412,93.26134,3.8382037e-05,49.63075,0.0,278.63028,1.7936683,37.839203,280.667,276.19455
1274,2038-09-16 00:00:00,9.3949995,band_3,1.7366234e-05,294.45847,88.87691,3.7486538e-05,36.46776,0.0,277.00235,1.6359279,37.223724,280.90527,275.49792
1275,2038-09-16 00:00:00,18.129395,band_4,1.5976831e-05,298.3949,75.52028,3.409989e-05,37.344494,0.0,277.6981,2.3489294,35.77578,280.43152,275.7271
1276,2038-09-16 00:00:00,28.16191,band_5,1.6715154e-05,296.53754,68.050644,3.379414e-05,46.29534,0.0,278.01514,3.107841,34.96474,279.1386,275.5803
1277,2038-09-16 00:00:00,22.714123,band_6,1.2612826e-05,290.89734,60.839542,2.4251205e-05,36.711872,0.0,276.55334,0.95627517,18.886482,278.7062,274.52014
1278,2038-10-16 12:00:00,13.0056715,band_1,2.4672587e-05,279.32227,49.07094,3.2093125e-05,33.995155,0.0,275.79996,30.178818,39.816353,277.43274,274.12982
1279,2038-10-16 12:00:00,15.52353,band_2,1.6561886e-05,282.5639,43.8965,2.658971e-05,34.129974,0.0,275.23312,8.858089,41.45057,277.50076,273.1286
1280,2038-10-16 12:00:00,11.903075,band_3,1.53094e-05,283.17087,37.170483,2.529161e-05,24.08943,0.0,274.51114,8.074884,38.915108,277.36252,272.42908
1281,2038-10-16 12:00:00,19.374937,band_4,1.7459946e-05,289.13943,29.123402,2.5748437e-05,31.541555,0.0,275.39923,11.119808,36.154556,276.66327,273.00775
1282,2038-10-16 12:00:00,31.337587,band_5,2.0410986e-05,284.462,23.21082,2.7551918e-05,43.197933,0.0,276.1532,18.109509,35.157837,275.98102,273.22794
1283,2038-10-16 12:00:00,36.4283,band_6,1.70941e-05,283.25708,16.721695,1.8204655e-05,44.828884,0.0,275.01907,2.8039002,22.533188,276.596,272.22095
1284,2038-11-16 00:00:00,73.95871,band_1,4.5777706e-05,271.50372,15.672842,4.5777793e-05,67.268326,0.0011215424,271.73996,104.85636,43.570988,274.69672,268.06143
1285,2038-11-16 00:00:00,57.11924,band_2,2.233354e-05,264.27097,12.194681,2.2457016e-05,51.4192,0.007885848,270.3964,39.397354,44.405098,273.85495,267.2252
1286,2038-11-16 00:00:00,58.95129,band_3,2.1165572e-05,265.94238,7.3682475,2.1173133e-05,51.09139,0.0018471223,270.42944,29.559883,41.139565,273.1055,266.54245
1287,2038-11-16 00:00:00,99.81496,band_4,2.7842147e-05,269.03622,3.9303446,2.785412e-05,78.246185,0.0074829613,272.41196,27.025,36.651894,273.20712,267.25696
1288,2038-11-16 00:00:00,132.67795,band_5,2.8933448e-05,264.70578,1.5524302,2.8937842e-05,86.45075,0.01208195,271.35132,43.07329,35.15608,273.0588,265.84314
1289,2038-11-16 00:00:00,108.77265,band_6,2.804716e-05,260.97778,0.39614266,2.80483e-05,63.107094,0.010473884,270.14514,21.562,24.214504,273.8757,265.1085
1290,2038-12-16 12:00:00,7.690051,band_1,3.9400416e-05,254.23196,4.9902306,4.203436e-05,12.879534,0.060113654,264.69696,220.57262,44.373688,272.4681,264.4161
1291,2038-12-16 12:00:00,-0.55920035,band_2,2.957429e-05,249.3864,2.3715947,3.746726e-05,14.755446,0.08638846,263.33902,77.797455,44.499485,271.7751,263.00604
1292,2038-12-16 12:00:00,-0.42394832,band_3,2.8565457e-05,242.20767,0.50135016,3.1147698e-05,12.03888,0.14446227,262.38812,65.543594,43.12007,271.7,261.6314
1293,2038-12-16 12:00:00,2.492978,band_4,2.4623758e-05,232.52814,0.0034744735,2.517425e-05,9.937117,0.10410396,259.9388,62.776936,37.775024,271.952,259.7946
1294,2038-12-16 12:00:00,-0.4260199,band_5,1.7274846e-05,225.40112,0.0,1.7289394e-05,7.3371067,0.12249258,258.42264,73.13625,35.685326,271.46097,258.06308
1295,2038-12-16 12:00:00,12.14507,band_6,1.4898152e-05,225.82016,0.0,1.4898225e-05,6.1643224,0.11715564,258.34872,49.90285,24.214506,271.51703,257.38666
1296,2039-01-16 12:00:00,22.325535,band_1,1.712571e-05,200.55542,14.907093,1.712613e-05,9.851361,0.057069182,256.84125,266.89923,44.2544,271.68286,255.67078
1297,2039-01-16 12:00:00,-1.8091817,band_2,9.040153e-06,187.62178,9.17915,9.040359e-06,5.8330903,0.12354065,251.28783,111.97151,44.49948,271.69766,251.66505
1298,2039-01-16 12:00:00,0.7918048,band_3,6.970406e-06,188.67125,4.712656,6.970424e-06,5.3240724,0.24999213,251.27158,92.12758,43.12007,271.66107,250.69151
1299,2039-01-16 12:00:00,-7.185929,band_4,6.3379052e-06,182.32463,1.9335499,6.337925e-06,2.0963402,0.20012818,248.61687,104.50559,37.775024,271.81635,249.45271
1300,2039-01-16 12:00:00,-6.481508,band_5,5.9830777e-06,180.19707,0.4649406,5.983099e-06,1.7530733,0.19742186,248.50882,101.58104,35.685326,271.4439,249.2789
1301,2039-01-16 12:00:00,-6.696136,band_6,3.8896974e-06,176.99002,0.025804125,3.889743e-06,0.9124861,0.17243852,247.05336,68.72784,24.214506,271.4542,247.94357
1302,2039-02-15 00:00:00,0.9598788,band_1,4.2519107e-05,254.97298,35.710186,4.3953965e-05,14.453903,0.14995675,263.49738,344.6911,44.31224,271.72113,263.375
1303,2039-02-15 00:00:00,-1.4261056,band_2,3.808688e-05,247.67694,30.877295,4.0927214e-05,13.491894,0.2127466,261.6542,158.20946,44.49948,271.63113,261.6258
1304,2039-02-15 00:00:00,-7.4935036,band_3,3.3879212e-05,237.4094,24.449978,3.489285e-05,12.251475,0.28240934,259.36877,134.97443,43.12007,271.6378,259.42648
1305,2039-02-15 00:00:00,-11.543427,band_4,2.849193e-05,226.53625,19.964848,2.865348e-05,9.267697,0.29963553,256.64334,138.30003,37.775024,271.5954,256.96695
1306,2039-02-15 00:00:00,-11.954499,band_5,2.2321306e-05,217.86671,14.9735,2.2360618e-05,7.3644013,0.25197655,254.04321,125.6064,35.685326,271.43695,254.38087
1307,2039-02-15 00:00:00,-5.5420613,band_6,1.5534626e-05,205.88927,10.801151,1.5665744e-05,4.898762,0.27249742,251.42972,79.723694,24.214506,271.44327,251.67372
1308,2039-03-16 12:00:00,2.3112292,band_1,1.9587842e-05,258.0708,99.44948,1.9588533e-05,18.426502,0.12218103,267.08063,399.4433,44.31232,271.67355,267.32767
1309,2039-03-16 12:00:00,-1.8231069,band_2,2.7003023e-05,248.9073,85.71719,2.7003141e-05,16.48176,0.38114133,264.9127,209.45145,44.49948,271.6363,265.316
1310,2039-03-16 12:00:00,-5.006442,band_3,3.1893003e-05,248.58504,77.12269,3.2023432e-05,16.391556,0.42846122,263.5601,210.54384,43.12007,271.6345,263.8127
1311,2039-03-16 12:00:00,-5.1635942,band_4,3.5308894e-05,244.29279,74.669395,3.5401757e-05,14.369996,0.4551627,261.90515,216.46796,37.775024,271.58868,262.0799
1312,2039-03-16 12:00:00,-5.206819,band_5,3.900709e-05,233.71007,69.81116,4.0021077e-05,11.749646,0.5715016,259.07828,202.30121,35.685326,271.42972,259.24936
1313,2039-03-16 12:00:00,-5.449745,band_6,2.9347686e-05,220.95488,65.89919,2.9421595e-05,3.112183,0.6473783,254.8859,130.79076,24.214506,271.4426,255.58177
1314,2039-04-16 00:00:00,40.352566,band_1,2.5897161e-05,271.0102,206.8087,2.5900026e-05,30.196152,0.010365922,273.60162,447.55023,42.88108,272.50003,273.44275
1315,2039-04-16 00:00:00,22.558804,band_2,1.2992192e-05,263.84833,191.60011,1.356849e-05,21.801506,0.1868345,271.14124,221.31133,44.405098,271.67548,272.08145
1316,2039-04-16 00:00:00,16.84469,band_3,1.4056024e-05,262.6677,180.48177,1.4837135e-05,18.190474,0.28053117,270.17398,242.57106,43.12007,271.6489,271.32693
1317,2039-04-16 00:00:00,20.300268,band_4,1.33375715e-05,266.70007,165.35075,1.4648857e-05,15.855263,0.44079065,269.79242,253.68483,37.775024,271.65427,270.69067
1318,2039-04-16 00:00:00,15.306494,band_5,1.5314019e-05,258.96872,160.48698,1.545117e-05,11.342233,0.39542422,267.00034,249.05658,35.68533,271.45242,267.83292
1319,2039-04-16 00:00:00,-1.3214885,band_6,8.633819e-06,245.26001,166.11197,8.827369e-06,3.7084148,0.6465193,263.9599,158.37926,24.214506,271.45703,264.03473
1320,2039-05-16 12:00:00,26.797514,band_1,2.6518592e-05,295.4606,229.25784,2.9308554e-05,80.82738,1.5445095e-05,279.71445,486.819,39.681488,277.05188,279.51132
1321,2039-05-16 12:00:00,31.416153,band_2,8.986821e-06,286.80518,254.66318,2.1452894e-05,74.97414,0.0033506437,278.79303,91.885025,42.120594,275.09085,278.77582
1322,2039-05-16 12:00:00,30.692427,band_3,7.475241e-06,279.59372,252.74506,1.8819579e-05,56.168293,0.014159534,277.54007,103.32891,39.69897,272.36996,277.89606
1323,2039-05-16 12:00:00,31.5054,band_4,8.474069e-06,275.87814,266.02505,1.6252548e-05,37.935867,0.084335856,275.73056,142.95506,37.802887,273.7903,276.6072
1324,2039-05-16 12:00:00,34.150974,band_5,9.463145e-06,275.84274,279.85837,1.0395598e-05,26.150896,0.11200343,272.46753,175.4312,36.02222,271.70132,273.41895
1325,2039-05-16 12:00:00,7.545591,band_6,4.1191993e-06,263.0112,281.8512,4.356363e-06,9.765001,0.37281653,268.23492,56.49851,26.206726,271.9367,268.31042
1326,2039-06-16 00:00:00,22.330734,band_1,1.428795e-05,325.65652,198.71886,3.7546826e-05,66.17253,0.0,282.17224,345.17126,35.161785,281.34604,281.78278
1327,2039-06-16 00:00:00,34.79029,band_2,4.380077e-06,321.17636,199.28731,3.4004475e-05,76.7468,9.785143e-11,282.33405,0.009827325,35.20214,280.3238,282.07733
1328,2039-06-16 00:00:00,27.642004,band_3,1.6913277e-06,324.36487,222.52191,4.677119e-05,89.20128,1.0715441e-07,282.74356,0.030490702,35.886227,278.29083,282.51474
1329,2039-06-16 00:00:00,27.965117,band_4,3.5329858e-06,326.77972,196.5246,5.1258256e-05,66.590126,2.3094623e-05,282.66876,0.0002153615,39.92352,279.07614,282.43268
1330,2039-06-16 00:00:00,23.559502,band_5,3.7958564e-06,322.1673,217.96927,2.9652223e-05,52.477386,0.00021642067,280.94617,3.69199,39.066086,274.1188,280.83148
1331,2039-06-16 00:00:00,3.7251651,band_6,2.0598436e-06,305.29965,244.0705,7.820167e-06,2.5068939,0.06365154,273.66272,0.0,18.292866,271.7555,275.31268
1332,2039-07-16 12:00:00,29.342009,band_1,3.6769927e-06,340.07437,166.94818,4.0430416e-05,59.996105,0.0,284.40225,33.04498,36.648876,283.607,283.90152
1333,2039-07-16 12:00:00,18.242085,band_2,4.2785692e-07,335.97333,160.06133,3.123094e-05,67.2438,0.0,282.83856,0.0,37.37959,282.2679,282.62372
1334,2039-07-16 12:00:00,14.691378,band_3,6.43297e-07,335.74255,165.23581,3.2404263e-05,68.52462,0.0,282.8903,0.0,37.272526,281.61386,282.73358
1335,2039-07-16 12:00:00,15.543866,band_4,4.881148e-07,336.05374,159.52205,3.4100984e-05,63.624317,0.0,282.98734,5.366045e-12,37.087013,281.5728,282.75012
1336,2039-07-16 12:00:00,11.7581835,band_5,3.8273416e-07,336.25403,171.88698,3.0900905e-05,45.060448,7.607705e-10,281.68893,0.0,36.784393,280.05392,281.78732
1337,2039-07-16 12:00:00,-6.496437,band_6,1.9113568e-06,324.1654,198.40717,2.031761e-05,-3.6882842,1.8719998e-05,273.9155,6.8948895e-05,19.765623,277.26083,276.33383
1338,2039-08-16 12:00:00,19.402271,band_1,9.921297e-06,344.51834,137.39182,4.9294766e-05,41.91897,0.0,281.89444,0.381873,40.294876,283.29218,281.74796
1339,2039-08-16 12:00:00,12.781067,band_2,3.5662624e-06,338.68213,132.10735,5.2105617e-05,55.6472,0.0,281.5339,9.0806e-07,38.21276,281.8235,281.17017
1340,2039-08-16 12:00:00,9.330608,band_3,2.2526053e-06,334.3101,118.835464,5.0429975e-05,48.60995,0.0,280.9115,0.0,39.943954,281.52176,280.8285
1341,2039-08-16 12:00:00,7.964984,band_4,1.2193547e-06,332.43192,102.85771,5.1868356e-05,42.323166,0.0,280.51514,1.1416992e-08,36.867794,281.12238,280.36807
1342,2039-08-16 12:00:00,6.036277,band_5,5.8169726e-06,325.5035,106.34646,3.6963324e-05,32.97868,0.0,279.73846,0.032498013,37.501633,280.3946,279.6378
1343,2039-08-16 12:00:00,-0.9701563,band_6,1.1217289e-06,318.04434,122.44049,1.7316153e-05,7.408371,0.0,276.9572,0.0,20.598778,279.88232,277.14017
1344,2039-09-16 00:00:00,6.993805,band_1,4.3983688e-05,316.13168,75.102066,6.5686516e-05,29.50122,0.0,279.01904,4.9493427,40.644024,281.95566,278.14157
1345,2039-09-16 00:00:00,10.111973,band_2,2.1225274e-05,308.41037,73.0303,4.0648076e-05,32.982304,0.0,279.09033,0.47222596,39.171715,280.2758,277.5785
1346,2039-09-16 00:00:00,9.479396,band_3,2.0840578e-05,300.03406,76.79953,3.533196e-05,28.302343,0.0,277.41373,1.3798943,38.536667,280.25854,276.39935
1347,2039-09-16 00:00:00,19.113571,band_4,2.2022645e-05,296.39206,76.92186,2.6560301e-05,37.13727,0.0,277.55353,8.362425,36.771374,279.42307,276.01233
1348,2039-09-16 00:00:00,28.179302,band_5,1.7530558e-05,296.61002,68.87875,2.1342068e-05,48.08534,0.0,277.9681,5.7117033,37.079224,278.42102,275.649
1349,2039-09-16 00:00:00,26.153547,band_6,1.1200852e-05,294.80307,63.227272,1.5640926e-05,38.318928,0.0,276.45044,1.0408763,21.816227,278.44272,274.05615
1350,2039-10-16 12:00:00,32.403908,band_1,4.9013375e-05,300.15262,35.813194,7.101276e-05,48.38555,0.0,276.9376,22.918415,38.022606,279.1536,274.8848
1351,2039-10-16 12:00:00,28.871294,band_2,1.884493e-05,290.9539,34.160152,2.8197725e-05,45.850903,0.0,276.19263,7.131234,39.275024,278.26593,273.97488
1352,2039-10-16 12:00:00,34.40342,band_3,1.5457625e-05,289.37997,27.810677,2.38969e-05,44.527195,0.0,275.23752,6.5085764,38.387825,277.8296,272.39883
1353,2039-10-16 12:00:00,46.400047,band_4,2.0554799e-05,284.0715,22.310898,2.4530895e-05,58.167732,8.2641825e-05,275.87384,9.022696,37.47844,276.75372,272.79108
1354,2039-10-16 12:00:00,58.90057,band_5,1.9263143e-05,279.44226,19.84111,2.3222603e-05,68.919525,0.0,276.016,20.243387,39.452328,276.13016,272.30682
1355,2039-10-16 12:00:00,63.52379,band_6,1.537367e-05,275.45746,15.013824,1.6312806e-05,60.932556,2.9957578e-10,274.08264,1.2652608,29.75067,276.32486,270.33997
1356,2039-11-16 00:00:00,29.467916,band_1,6.69649e-05,274.39426,12.780437,6.819505e-05,42.084236,0.0,273.17233,158.61702,40.21456,274.64328,271.36224
1357,2039-11-16 00:00:00,34.886024,band_2,4.5853292e-05,273.08224,9.044207,4.7295896e-05,45.25637,0.0041099293,272.21542,90.986534,44.42726,273.77832,269.45462
1358,2039-11-16 00:00:00,51.072342,band_3,3.5307363e-05,270.71118,6.214253,3.5892892e-05,45.497173,0.007995059,270.96268,73.63682,38.757404,272.65228,267.15894
1359,2039-11-16 00:00:00,90.946655,band_4,3.445491e-05,275.08978,3.8528008,3.4523484e-05,66.37665,0.03922427,272.15005,52.09606,38.275085,272.6784,266.88806
1360,2039-11-16 00:00:00,115.48706,band_5,3.0004749e-05,268.67435,1.8967988,3.0015388e-05,76.83138,0.032401185,271.82526,51.045372,41.188606,272.9531,265.53787
1361,2039-11-16 00:00:00,58.69124,band_6,1.7557848e-05,239.43253,0.602724,1.756359e-05,33.952606,0.01589488,263.93555,10.977024,43.67971,273.1435,260.66272
1362,2039-12-16 12:00:00,69.80545,band_1,3.455529e-05,233.25198,6.3417215,3.4555378e-05,34.876804,0.02129543,261.39627,273.00632,42.2938,272.17715,258.41797
1363,2039-12-16 12:00:00,43.704624,band_2,1.2349237e-05,217.18053,2.768348,1.24910885e-05,18.083708,0.039437883,257.05182,143.94911,44.49888,271.75937,256.78833
1364,2039-12-16 12:00:00,18.28837,band_3,1.2579158e-05,199.4255,0.60136515,1.2589495e-05,9.646702,0.06859544,253.00499,114.34718,38.7574,271.67758,252.0324
1365,2039-12-16 12:00:00,14.439772,band_4,1.1177242e-05,189.64938,0.0029502164,1.117728e-05,6.889448,0.0896674,251.86668,86.5409,38.275085,272.12024,251.01578
1366,2039-12-16 12:00:00,17.788324,band_5,7.6957385e-06,174.56934,0.0,7.696046e-06,5.80309,0.13668256,250.42313,68.22441,41.188606,271.473,249.37784
1367,2039-12-16 12:00:00,14.870971,band_6,5.3232184e-06,170.47731,0.0,5.323225e-06,3.7531166,0.070277974,248.62602,23.889597,43.719635,271.49146,247.95128
1368,2040-01-16 12:00:00,-11.727088,band_1,2.0938523e-05,252.8056,11.871247,2.0939407e-05,14.059895,0.07711594,267.30118,336.60782,44.234528,271.61893,267.32016
1369,2040-01-16 12:00:00,-15.713255,band_2,1.6128195e-05,247.25798,7.824253,1.952916e-05,9.458186,0.10295067,264.7789,154.53423,44.49888,271.6495,265.55264
1370,2040-01-16 12:00:00,-11.865776,band_3,1.5954602e-05,243.96277,4.3313,1.7406304e-05,6.92806,0.1353571,263.88647,126.60092,38.7574,271.6487,264.30045
1371,2040-01-16 12:00:00,-10.238867,band_4,1.1407245e-05,244.51888,1.6893448,1.2144402e-05,4.475711,0.18387716,262.01266,105.37657,38.275085,271.7346,262.68332
1372,2040-01-16 12:00:00,-8.280195,band_5,1.1717776e-05,244.96597,0.44817048,1.1725355e-05,2.9908829,0.1929446,261.79352,85.64388,41.188606,271.45236,262.23608
1373,2040-01-16 12:00:00,-0.17426878,band_6,1.0328439e-05,240.4922,0.026034137,1.0476785e-05,3.6026015,0.12652057,260.05673,38.413578,43.719635,271.4652,260.38873
1374,2040-02-15 00:00:00,-5.2978168,band_1,2.7900529e-05,260.3353,38.86035,2.9818888e-05,14.071761,0.0890917,268.3979,396.51523,44.23452,271.67126,268.37173
1375,2040-02-15 00:00:00,-13.714491,band_2,1.4074029e-05,247.4218,35.46277,1.531802e-05,9.058495,0.16219103,266.15012,158.91287,44.49888,271.6404,266.9074
1376,2040-02-15 00:00:00,-11.11638,band_3,1.3856919e-05,243.4847,26.920359,1.4492129e-05,6.9880133,0.20053165,264.17776,138.08395,38.757404,271.64093,264.86243
1377,2040-02-15 00:00:00,-15.273192,band_4,1.0680121e-05,231.54422,21.781034,1.0897668e-05,5.4029765,0.301901,261.5575,122.276634,38.275085,271.70505,262.0991
1378,2040-02-15 00:00:00,-11.325361,band_5,1.0458921e-05,221.94986,15.650415,1.0654289e-05,3.9501793,0.24657518,258.60043,107.78577,41.188606,271.44055,258.85568
1379,2040-02-15 00:00:00,-1.4492422,band_6,8.849141e-06,213.08916,11.046084,8.912269e-06,2.4479072,0.16777228,256.0962,54.19997,43.719635,271.45502,256.2207
1380,2040-03-16 12:00:00,20.864641,band_1,1.9082114e-05,257.6733,99.952,1.908283e-05,23.067251,0.026758868,269.29837,442.81607,44.047337,272.1501,269.44498
1381,2040-03-16 12:00:00,10.469684,band_2,1.2621266e-05,251.13171,104.46191,1.2642381e-05,16.979914,0.13384712,268.43484,127.66217,44.49888,271.64636,268.94876
1382,2040-03-16 12:00:00,2.7817547,band_3,1.0806164e-05,249.08653,92.429886,1.1161568e-05,14.546386,0.20600723,267.25482,136.721,38.757404,271.63776,267.7644
1383,2040-03-16 12:00:00,5.87081,band_4,8.115721e-06,243.2372,85.355286,8.968745e-06,10.499839,0.3729662,263.43738,125.27802,38.275085,271.65314,263.78745
1384,2040-03-16 12:00:00,6.480819,band_5,7.789816e-06,224.26714,77.87917,7.8469e-06,6.6452975,0.2593226,258.3936,122.59733,41.188606,271.44434,258.79697
1385,2040-03-16 12:00:00,1.7723082,band_6,4.844929e-06,198.2569,73.569046,5.038178e-06,2.966012,0.18530406,253.89703,51.964745,43.719635,271.45047,254.1709
1386,2040-04-16 00:00:00,29.679304,band_1,2.385385e-05,282.8153,174.09378,2.5817117e-05,40.047184,0.010655343,274.10025,490.92758,43.39959,273.8451,273.92886
1387,2040-04-16 00:00:00,25.577978,band_2,1.1045694e-05,275.06366,195.35216,1.4904413e-05,28.4412,0.07231547,273.135,96.86203,44.32646,271.67493,273.81516
1388,2040-04-16 00:00:00,18.581879,band_3,1.1425654e-05,275.62457,175.94002,1.2275196e-05,20.680622,0.18596645,272.3278,111.42207,38.772495,271.64514,272.87576
1389,2040-04-16 00:00:00,19.86087,band_4,8.951498e-06,271.73865,169.38564,1.1706967e-05,14.30924,0.39651406,270.4157,124.919586,38.275085,271.69733,271.42993
1390,2040-04-16 00:00:00,19.344225,band_5,8.707211e-06,260.74814,171.61192,1.0356453e-05,13.460574,0.25804487,268.1287,122.50648,41.188606,271.4568,268.9851
1391,2040-04-16 00:00:00,4.4055486,band_6,1.01307e-05,253.75856,164.79784,1.0598783e-05,4.662988,0.22364192,264.69193,37.006207,43.74637,271.44653,265.04938
1392,2040-05-16 12:00:00,21.64183,band_1,1.231527e-05,316.8536,203.23479,2.7932634e-05,62.30406,1.2459573e-07,281.13702,442.0066,38.675728,277.5904,280.9683
1393,2040-05-16 12:00:00,35.075367,band_2,9.154972e-06,311.9873,199.0427,2.4707955e-05,67.71544,1.8357696e-05,280.7086,0.06552296,37.343132,275.35925,280.56287
1394,2040-05-16 12:00:00,33.6475,band_3,2.6735534e-06,301.71234,191.87897,1.9246456e-05,59.398922,0.00598942,280.28748,0.49708143,34.98291,273.0571,280.05084
1395,2040-05-16 12:00:00,34.793015,band_4,2.3746502e-06,294.6048,219.19577,1.616121e-05,47.75087,0.06775891,278.46796,26.248848,37.105495,274.38757,278.2405
1396,2040-05-16 12:00:00,34.522747,band_5,3.7337404e-06,284.88712,211.71585,1.2293908e-05,30.326033,0.0779839,274.95645,29.819517,38.9432,271.49533,275.03418
1397,2040-05-16 12:00:00,7.084896,band_6,9.266299e-06,271.9077,232.93042,1.2929044e-05,7.0598536,0.10976604,268.98895,0.009441101,36.515785,271.48547,269.52063
1398,2040-06-16 00:00:00,34.780293,band_1,3.4505473e-07,326.59634,237.57361,4.0659528e-05,96.31133,0.0,285.54507,104.57098,36.198563,281.95795,285.13895
1399,2040-06-16 00:00:00,27.287132,band_2,8.17163e-08,329.02234,231.68764,4.6642694e-05,90.33716,1.2706018e-11,285.56888,0.0,36.940666,280.63327,285.259
1400,2040-06-16 00:00:00,27.022902,band_3,4.1024214e-07,328.17822,234.82301,3.9217262e-05,85.4444,2.196218e-08,285.1521,0.0,36.376423,279.316,284.83615
1401,2040-06-16 00:00:00,35.571968,band_4,1.8667913e-06,327.3358,247.64821,3.0483823e-05,84.80395,7.877833e-06,284.46707,2.315634e-08,36.670593,280.02487,284.08295
1402,2040-06-16 00:00:00,36.4922,band_5,4.3713258e-06,320.6298,238.53064,1.5187392e-05,63.7248,5.1690463e-06,281.95026,0.008522357,34.979527,273.76477,281.7693
1403,2040-06-16 00:00:00,3.092024,band_6,6.6642506e-06,314.26465,236.30171,1.08093645e-05,2.7449265,2.0618318e-05,273.84155,0.00020399642,19.30555,271.63956,275.19968
1404,2040-07-16 12:00:00,23.55894,band_1,3.881092e-06,337.68005,159.17796,5.558191e-05,63.43834,0.0,283.56766,2.7907279,37.434437,283.7612,283.28223
1405,2040-07-16 12:00:00,21.038445,band_2,7.813744e-08,335.50412,180.91393,5.1419185e-05,78.01278,0.0,283.6847,0.0,37.196167,282.8403,283.44598
1406,2040-07-16 12:00:00,19.721231,band_3,3.6405532e-07,334.3372,187.98897,5.003731e-05,81.42094,0.0,284.38907,0.0,37.199013,283.3379,284.19696
1407,2040-07-16 12:00:00,25.64989,band_4,1.7016677e-06,331.51895,195.14067,5.012921e-05,84.39148,1.1299493e-08,284.8802,6.851199e-11,36.524788,282.39044,284.6126
1408,2040-07-16 12:00:00,18.715366,band_5,1.0429434e-05,328.37997,184.07388,3.8102196e-05,49.163822,2.9079727e-06,281.1599,0.35630867,34.746693,279.65933,281.71445
1409,2040-07-16 12:00:00,0.3351845,band_6,2.389049e-06,315.46457,173.56732,1.6892176e-05,0.55026597,4.1945885e-05,273.87277,0.0,18.555187,276.73245,275.38773
1410,2040-08-16 12:00:00,13.853516,band_1,9.842971e-06,344.13184,128.19481,6.344597e-05,38.56131,0.0,282.9237,0.0031970837,37.804142,283.80313,282.7931
1411,2040-08-16 12:00:00,12.516058,band_2,5.7276866e-06,327.0019,131.70369,4.8012374e-05,53.936836,0.0,282.4562,8.45323e-07,39.38778,283.00778,281.58203
1412,2040-08-16 12:00:00,17.419449,band_3,6.642814e-06,316.29398,132.35843,3.7121223e-05,46.50152,0.0,280.94626,1.6505195e-05,36.913586,283.03165,279.92667
1413,2040-08-16 12:00:00,25.876633,band_4,8.800432e-06,307.1711,164.00952,2.9204102e-05,44.84961,0.0,279.2155,1.109462e-05,36.142914,281.44376,277.99628
1414,2040-08-16 12:00:00,20.056057,band_5,1.1271532e-05,304.31494,123.387856,2.8632223e-05,37.418182,2.2548405e-09,277.6935,0.13827261,36.85461,279.5721,276.2336
1415,2040-08-16 12:00:00,3.0605211,band_6,9.1481115e-06,298.09772,119.959785,2.0104582e-05,12.531533,1.6320786e-05,274.937,0.010997769,22.533226,278.64563,274.51697
1416,2040-09-16 00:00:00,11.0562105,band_1,2.3462344e-05,307.21594,108.57477,4.3187774e-05,37.140007,0.0,279.21127,2.6860936,36.044636,282.11594,277.89648
1417,2040-09-16 00:00:00,12.326498,band_2,1.8115774e-05,303.1296,95.7986,3.9579547e-05,42.71515,0.0,279.8868,3.6636763,36.565662,281.7721,277.8711
1418,2040-09-16 00:00:00,8.061706,band_3,1.6979557e-05,300.26102,81.70786,2.9857885e-05,30.620733,0.0,277.93228,4.410987,36.060772,281.75766,276.70633
