,date,band,Unnamed: 0,surface_latent_heat_flux_sum,surface_solar_radiation_downwards_sum,avg_volumetric_water_content,average_lake_temperature,temperature_2m,snow_depth,surface_thermal_radiation_downwards_sum,total_precipitation_sum,skin_temperature,snowfall_sum,snow_depth_water_equivalent,surface_sensible_heat_flux_sum,snow_density,snow_cover,index,rsus,snow_albedo
4632,2085-05-16,band_1,1.053964960419953,0.8916834609763639,1.5527468471505637,0.4365117180313513,0.4925495417164052,0.7390335068084062,0.14043813179731335,0.7327110022954676,1.1306915664353476,0.6731212215522449,1.3534914457811509,4.545280927134975,0.8331684131786552,3.1116007879712844,0.0,1.2992185652323909,2.405393821915904,0.960618893831516
4633,2085-05-16,band_2,1.0545663669594223,1.573442536151313,1.5942481047155683,0.3916165619142684,-0.4148413243970256,0.743877140463306,-1.7001708952339414,0.6408596269576584,0.8672105462440312,0.6704373965857583,0.848118773890364,-0.9285701760966997,0.8313703713477196,-0.2836438123978275,0.0,1.2992185652323909,-0.12367133317896829,-2.2282375882390038
4634,2085-05-16,band_3,1.0551677734988916,1.1424755997575136,1.51905268468284,0.5851309365165017,-0.698681062353679,0.766575584582215,-1.4581896606563924,0.6349687177942362,0.521678056549869,0.6576758088700957,0.26797810878217226,-0.6711769547133345,0.1647374005017084,-0.13529613566118662,0.0,1.2992185652323909,0.32172350158604907,-1.7111471018066764
4635,2085-05-16,band_4,1.0557691800383608,0.3186856500669183,1.5680938147022907,1.0309278362655185,-0.8136876030639743,0.7366759860029222,0.13356792703779924,0.73041057943417,0.11554731026745764,0.5845885454701538,-0.04834746004129639,-0.2833552679034719,0.32921532303413253,-0.26669223046234913,0.0,1.2992185652323909,1.9119837297148627,0.000992388729571552
4636,2085-05-16,band_5,1.0563705865778301,-0.3331132510220359,1.4757053144997097,1.1159262283949434,-0.9169057995010722,0.5585954887953444,-0.6293362215955074,0.588489110782036,-0.31640423401134615,0.43554711850071665,-0.04677567996690046,-0.11287763555054255,0.23960285713450813,-0.13173629785483917,0.0,1.2992185652323909,2.3802214876333734,0.6365304671025412
4637,2085-05-16,band_6,1.0569719931172996,-1.031316759378464,1.3848055460664437,0.4017210470739826,-0.9182013068572858,0.19970191344657065,-0.7449065034693244,0.412355493391976,-1.2101583847598283,0.08226757009029957,-0.6922874377556947,-0.9180365719562136,-0.49344745671041557,-0.3791917364111521,0.0,1.2992185652323909,3.264305113305758,1.8030559357054965
4638,2085-06-16,band_1,1.0575733996567689,1.7993146837938288,1.3289517525051722,-0.07870809526439909,1.4822862551321405,1.2850401962690705,0.0864341648548713,1.5120059216294255,0.7132552733034022,1.213369436253192,-0.8930220367423491,2.797711789431209,0.21613316930066598,1.9152556243100662,0.0,1.3569616125760526,1.1488375971893348,0.5912764433383312
4639,2085-06-16,band_2,1.0581748061962382,1.9485981666498524,1.2994135020668698,-0.184840533701137,0.773455715301816,1.3715953062055894,-1.5475587334750744e-15,1.4017919993100167,0.21505202804247994,1.3005324030934549,-1.1528752964630276,3.040092976223654e-15,0.9440567529645686,2.433776458403404e-15,0.0,1.3569616125760526,-0.11415550089455163,0.0
4640,2085-06-16,band_3,1.0587762127357074,2.6339505053929986,1.8173769930155619,-0.24081127299957558,0.37263140552239044,1.4729677266592172,-1.5475587334750744e-15,1.377859961285718,1.0673772269236097,1.4087308066175026,-1.244042946277943,3.040092976223654e-15,0.7031610831402864,2.433776458403404e-15,0.0,1.3569616125760526,-0.08735031500325402,0.0
4641,2085-06-16,band_4,1.0593776192751767,2.881174259158995,2.0176908090355314,-0.411395086509149,0.2609936990505359,1.5821258108638474,-1.5475587334750744e-15,1.4550982286212424,0.9848787507424108,1.5106049683097975,-1.2103537670728883,3.040092976223654e-15,0.6381341506707006,2.433776458403404e-15,0.0,1.3569616125760526,0.09132615771134271,0.0
