,date,band,snow_albedo,snow_cover,snow_density,snow_depth,snowfall_sum,surface_latent_heat_flux_sum,surface_sensible_heat_flux_sum,surface_solar_radiation_downwards_sum,surface_thermal_radiation_downwards_sum,skin_temperature,temperature_2m,total_precipitation_sum,avg_volumetric_water_content,average_latitude
3418,2068-06-16,band_5,2.873404849813077e-15,0.0,-1.4123996618418732e-15,3.0297470613142854e-15,-1.101085258765521,1.135539313350942,0.5720224900695916,1.262724856349731,1.044323215772452,1.0669601965766136,1.1331916422184043,0.3990751499396786,-0.9117305719678014,68.31851455
3419,2068-06-16,band_6,2.873404849813077e-15,0.0,-1.4123996618418732e-15,3.0297470613142854e-15,-0.9495635566227204,-1.118795266398555,-0.6463204337348813,1.7171000277900854,0.7673669105237647,0.2934394834560042,0.444817625718626,-1.1290292881670794,-3.2111953463202223,70.33078885
3420,2068-07-16,band_1,-0.1806870146887663,0.0,-0.5875194589902081,-0.0777087408953451,-0.8028025176116808,1.1052452004857434,0.2193387102401032,0.9164771289677224,1.559862430249323,1.2533673127877178,1.32318887934647,1.4960530439727635,-1.0759962363563589,60.26941735
3421,2068-07-16,band_2,2.873404849813077e-15,0.0,-1.4123996618418732e-15,3.0297470613142854e-15,-1.2810945550215906,1.9344130478109252,0.085408004558215,1.05741366351018,1.4961529343132909,1.2845785191034451,1.3538058175481915,1.203456327190137,-0.1217977409517615,62.28169165
3422,2068-07-16,band_3,2.873404849813077e-15,0.0,-1.4123996618418732e-15,3.0297470613142854e-15,-1.2777640981525704,1.7955883186897503,-0.1265496645198503,0.9355593271918664,1.4339087077534505,1.3314151123178344,1.40474092136403,1.8215625451514288,-0.0066140920847157,64.29396595
3423,2068-07-16,band_4,2.873404849813077e-15,0.0,-1.4123996618418732e-15,3.0297470613142854e-15,-1.2517706235232222,1.6141134541927016,0.1728176630945061,0.980347914257562,1.481568145395106,1.3878684877257326,1.4567648400446702,1.1289051434817454,-0.19580688967733,66.30624025
3424,2068-07-16,band_5,2.873404849813077e-15,0.0,-1.4123996618418732e-15,3.0297470613142854e-15,-1.2039640578485384,1.7677130699316932,0.4438281809292457,1.3798567018236698,1.272993319502105,1.3509162282470688,1.4247481336995376,0.2336468826513757,-1.318141954994846,68.31851455
3425,2068-07-16,band_6,2.873404849813077e-15,0.0,-1.4123996618418732e-15,3.0297470613142854e-15,-1.17543832814074,-1.0867074173633424,-0.7983243453105874,1.3975830439957784,0.8516782587698606,0.5032827958493139,0.67986003317597,-1.0262601720048503,-3.138935498798065,70.33078885
3426,2068-08-16,band_1,2.873404849813077e-15,0.0,-1.4123996618418732e-15,3.0297470613142854e-15,-0.746219640491929,0.0065170707502679,-0.4432409355572133,0.1679984653476793,1.5380808126345906,1.1129573939314388,1.1918536958129076,1.2029686094931855,-0.9165827808322842,60.26941735
3427,2068-08-16,band_2,2.873404849813077e-15,0.0,-1.4123996618418732e-15,3.0297470613142854e-15,-0.9128554579375244,0.5450595441918011,-0.5039468990790409,0.1816356480125477,1.424501391986419,1.061334077526882,1.13818124636597,0.8325807449363657,-0.1939453740896341,62.28169165
3428,2068-08-16,band_3,2.873404849813077e-15,0.0,-1.4123996618418732e-15,3.0297470613142854e-15,-0.8238721410024339,0.5472535608957722,-0.3410183143995374,0.2339326611017443,1.409785783193516,1.009213341353698,1.0786265176670249,0.2209241259722834,-0.1788692243409556,64.29396595
3429,2068-08-16,band_4,2.873404849813077e-15,0.0,-1.4123996618418732e-15,3.0297470613142854e-15,-0.7211371084648683,0.253026256635085,-0.2651868815072983,0.0750738462422636,1.2237200028421638,0.9009661325372262,0.9527755931888462,-0.0445364208312608,-0.2093141645576791,66.30624025
3430,2068-08-16,band_5,-0.2123606144444869,0.0,-0.6905151158470545,-0.0913280559930513,-0.0029917652777232,-0.0919856504561053,-0.7004991182503216,-0.2375905768745544,1.2580831080099957,0.8091337760855363,0.8387638560015457,0.3500404343542299,-1.465845855876601,68.31851455
3431,2068-08-16,band_6,-0.2127576439795879,0.0,-0.6918061695344986,-0.0914987745215213,-0.0443909446186575,-0.9993038282034608,-1.1137813507169216,-0.0967887077237902,1.080993566989416,0.5295574877945508,0.6257828660771778,-0.0334846383555962,-2.7147584195115444,70.33078885
3432,2068-09-16,band_1,-0.1919611823329066,0.0,-0.6241805998449904,-0.0825565145236702,2.307540012336648,0.1029042398248834,-0.6768425937248637,-0.235046803736042,0.9914971523987768,0.8469489834961419,0.8278116031392,2.378097748482717,-0.5468574861531518,60.26941735
3433,2068-09-16,band_2,-0.2066376861517291,0.0,-0.6719053978736255,-0.0888672569584683,1.008760488389527,-0.028337306409388,-0.6295417425611832,-0.3567301711174852,0.9538674554338824,0.8505241880831704,0.789210341522058,1.5584647990187537,-0.1280487037521309,62.28169165
3434,2068-09-16,band_3,-0.2109931856990502,0.0,-0.6860685350059931,-0.0907400760002056,0.2215385075362923,-0.0776496438795441,-0.723134681844133,-0.3481008128177589,0.8867753003160858,0.733051161474668,0.7013646051454049,0.624860495996164,-0.1271882844207357,64.29396595
3435,2068-09-16,band_4,-0.2114863609850497,0.0,-0.6876722337620192,-0.0909521361913501,0.0133502750294391,-0.2189269086105012,-0.5236050319873934,-0.3711292681243239,0.8701826541167831,0.7050826044839867,0.6819008434629764,0.2085908850353633,-0.0304853304628868,66.30624025
3436,2068-09-16,band_5,-0.2122251623389349,0.0,-0.6900746550629433,-0.091269813010871,-0.3493128275013484,-0.0760675051079599,-0.0983410133559414,-0.4417043026069339,0.7633245113104647,0.717126192215355,0.6177267842128487,-0.1537344729545653,-0.9753644703259908,68.31851455
3437,2068-09-16,band_6,2.873404849813077e-15,0.0,-1.4123996618418732e-15,3.0297470613142854e-15,-0.4569564657286404,-0.035709678077593,0.2666534005423912,-0.5148373623153438,0.676195654419323,0.5484151611064065,0.3939648049241981,-0.4459742445435021,-2.221128324510359,70.33078885
3438,2068-10-16,band_1,-0.0954860462366877,0.0,-0.310464442249455,-0.0410732196749,1.7504654401102948,-0.0124472334301869,-0.5250302447277819,-0.5651892797090339,0.6741359464747583,0.5971406305255382,0.6001737108300769,1.176369538365205,-0.4819702545407504,60.26941735
