,date,band,snow_albedo,snow_cover,snow_density,snow_depth,snowfall_sum,surface_latent_heat_flux_sum,surface_sensible_heat_flux_sum,surface_solar_radiation_downwards_sum,surface_thermal_radiation_downwards_sum,skin_temperature,total_precipitation_sum,avg_volumetric_water_content,average_latitude
2261,2052-05-16,band_6,-0.2635281521133511,0.0,-0.3852008779816032,-0.8146900102529748,-0.7765642718552268,-1.096216035651588,-0.8117642590107451,1.7880261409949691,0.0747735816980128,-0.1577061489455534,-1.152485110872721,-0.034768339428267,70.33078885
2262,2052-06-16,band_1,0.0431782247235584,0.0,0.1692246118975289,0.0132733589431727,-0.8937030594345391,1.2539258375515805,-0.0490148970100879,0.828621211673833,1.3044066146094675,1.1412380308642112,0.2083373201082397,0.1220487128065991,60.26941735
2263,2052-06-16,band_2,-1.3816108750890835e-16,0.0,-3.308877905801956e-15,-7.625674121846665e-16,-1.0959155659555402,1.5456590353750623,0.1724001641836815,1.0850344756008732,1.107319616840987,1.1577617152985822,0.8525549107232714,-0.0118604980939243,62.28169165
2264,2052-06-16,band_3,-0.1906424072253967,0.0,-0.7469288627184137,-0.0587137156177596,-0.8861962967052294,1.5620537592572088,0.4507638162716689,1.3517729386423385,1.0584069110870675,1.174932850944235,1.139061754931617,0.0899748979694868,64.29396595
2265,2052-06-16,band_4,-0.1897011015442056,0.0,-0.7432406489653726,-0.0584239129528204,-0.5185059999369006,1.3797135679092531,0.8296314067484024,1.5952613679643626,0.9612381408378522,1.085437666063511,0.8328330262227921,0.156176083059394,66.30624025
2266,2052-06-16,band_5,-1.3816108750890835e-16,0.0,-3.308877905801956e-15,-7.625674121846665e-16,-0.6896321602930507,1.044967719820442,1.338097516766468,1.7943682502925242,0.7282107501802627,0.8139023021162399,-0.4644157567562448,-0.5966746617670409,68.31851455
2267,2052-06-16,band_6,-1.3816108750890835e-16,0.0,-3.308877905801956e-15,-7.625674121846665e-16,-0.9495160036665008,-1.0732045035534776,-0.4964201108868413,1.896246262023864,0.2744944405149738,0.0865805367153788,-1.3756156532442545,-3.241144579052002,70.33078885
2268,2052-07-16,band_1,-0.1820711230346658,0.0,-0.7133449495803591,-0.0560748480850788,-0.7909684157948288,0.0917964468817076,-0.5969765809921023,0.1685447042117728,1.502709994709461,0.9769161293120056,2.016904048760709,0.2464822762352117,60.26941735
2269,2052-07-16,band_2,-1.3816108750890835e-16,0.0,-3.308877905801956e-15,-7.625674121846665e-16,-1.143349264250349,0.7742838202644612,-0.8300433491439821,0.3421945998506871,1.419829555847549,0.9811058175102008,2.744182359119187,0.5138375542965381,62.28169165
2270,2052-07-16,band_3,-1.3816108750890835e-16,0.0,-3.308877905801956e-15,-7.625674121846665e-16,-1.170871775515249,0.8547256338931922,-0.4685548101751755,0.745012704507939,1.3196028437369924,1.0373915174129362,2.183760363987441,0.5823305318401972,64.29396595
2271,2052-07-16,band_4,-1.3816108750890835e-16,0.0,-3.308877905801956e-15,-7.625674121846665e-16,-1.071553170704476,0.991663651717224,0.0487156250993827,0.842622443227392,1.1954611657871856,1.0992996066292828,1.610728771180769,0.3640426840253005,66.30624025
2272,2052-07-16,band_5,-1.3816108750890835e-16,0.0,-3.308877905801956e-15,-7.625674121846665e-16,-0.9417769761407686,0.5978496388845771,0.1657210291344618,0.9706493442724772,1.172972798682382,0.8845727670370538,0.606425052109168,-0.3306751472803325,68.31851455
2273,2052-07-16,band_6,-1.3816108750890835e-16,0.0,-3.308877905801956e-15,-7.625674121846665e-16,-0.9393607527675054,-1.3401557170871774,-1.0110183087430311,0.9941846781611742,0.8156345537507163,0.2090319001534082,-0.0803057830749249,-2.985977501022317,70.33078885
2274,2052-08-16,band_1,-1.3816108750890835e-16,0.0,-3.308877905801956e-15,-7.625674121846665e-16,0.1408349145401405,0.1117162390183277,-0.4292269262534711,0.2812673976535472,1.4025783587811438,0.877204589872057,2.0852977574828784,0.4939633899082478,60.26941735
2275,2052-08-16,band_2,-1.3816108750890835e-16,0.0,-3.308877905801956e-15,-7.625674121846665e-16,-0.8488642416748602,0.7126699163595817,-0.46328274050182,0.3631927624924926,1.304284406375224,0.8621987175104513,1.151169897061996,0.5801120562367538,62.28169165
2276,2052-08-16,band_3,-1.3816108750890835e-16,0.0,-3.308877905801956e-15,-7.625674121846665e-16,-1.106702202831433,0.5549625731735821,-0.5937710937366478,0.3402758714061153,1.168548906202842,0.889300478072793,0.5493269577750701,0.1247467387176661,64.29396595
2277,2052-08-16,band_4,-1.3816108750890835e-16,0.0,-3.308877905801956e-15,-7.625674121846665e-16,-1.0272340227407444,0.4416078328830989,-0.4344870829965785,0.3363925606152297,1.1682183055691595,0.8806515836447902,-0.0925283143635079,-0.118084651071012,66.30624025
2278,2052-08-16,band_5,-1.3816108750890835e-16,0.0,-3.308877905801956e-15,-7.625674121846665e-16,-0.9890911663534874,0.0023806017602818,-0.52402753732527,0.1147542641083444,1.007290125108455,0.7960553449401909,-0.381909940477064,-0.1854804393862526,68.31851455
2279,2052-08-16,band_6,-1.3816108750890835e-16,0.0,-3.308877905801956e-15,-7.625674121846665e-16,-1.0923048021934392,-1.0415122619382018,-0.9815218386210876,0.1058910792192032,0.9995504222733024,0.4938678776382053,0.2673346723438677,-3.191530434110602,70.33078885
2280,2052-09-16,band_1,-0.1797094005395517,0.0,-0.7040912740088653,-0.0553477373424083,0.9474635712424482,0.0042309576709276,-0.818849615412799,-0.085389524665227,0.6336767529812756,0.6088801381134398,1.1715496021128464,-0.062890905829079,60.26941735
2281,2052-09-16,band_2,-0.1854162016315412,0.0,-0.726451600408587,-0.0571047076845431,-0.0586277123025437,-0.2605054941788705,-0.7066984481794815,-0.0938169805135811,0.5693035655933217,0.6321235352758457,0.5438860125978578,0.1893850273131973,62.28169165
2282,2052-09-16,band_3,-0.1867895593758665,0.0,-0.7318326758888261,-0.0575275275422923,-0.3919289857526844,-0.3800143941135939,-1.0090842346616102,-0.1623737806687666,0.5079550320029044,0.5318425630021923,0.0118941993774608,-0.0283747340973679,64.29396595
2283,2052-09-16,band_4,-0.1834493525448736,0.0,-0.7187451135610576,-0.0564991678283209,-0.3127085816653471,-0.3600763264644798,-0.8410687373825418,-0.3210309711031927,0.718989728505777,0.5400213207133915,0.3978308187120592,-0.2060211205955439,66.30624025
2284,2052-09-16,band_5,-0.184939279518388,0.0,-0.724582929336046,-0.0569578762119173,0.1528000804966264,-0.2910238519514045,-0.5022252483064695,-0.396474395639118,0.7441484367289837,0.5764305723975173,0.2989208013956667,-0.1771946098907027,68.31851455
2285,2052-09-16,band_6,-0.1908734883693033,0.0,-0.7478342823605716,-0.0587848592777412,-0.3640960083646981,-0.5250684081187256,-0.5191244335879455,-0.3851886508625919,0.5877054808653785,0.4699304208831134,-0.2952812736859659,-2.8201564901427094,70.33078885
2286,2052-10-16,band_1,-0.1296018622766924,0.0,-0.5077604587966655,-0.0399209759701241,1.130050803495268,-0.3676848593388702,-0.5908547701374913,-0.60349769675969,0.74135406337284,0.4761212298047434,1.2306387309252598,-0.3036224258281028,60.26941735
2287,2052-10-16,band_2,-0.1871765389718062,0.0,-0.7333489351618868,-0.0576466681364918,-0.48181832545148,-0.5111683314213898,-0.7625621012454613,-0.6262589887131665,0.547938556641727,0.4289089658910788,0.1382655721696262,0.1376674236454143,62.28169165
2288,2052-10-16,band_3,-0.1842000259209243,0.0,-0.7216863938751087,-0.0567302799412357,-0.1558114733253421,-0.4805320568638941,-0.6119240551228468,-0.7685964830820576,0.4430186835355071,0.3498773626361696,-0.2146977920776226,0.0016774839511205,64.29396595
2289,2052-10-16,band_4,-0.1789615401284723,0.0,-0.7011610154237803,-0.0551174912656407,-0.2244613085035087,-0.0381378780727362,-0.1471610320716206,-0.8536055929976882,0.3501867095988893,0.3818567916352885,-0.3456277551837704,0.1681091267798157,66.30624025
2290,2052-10-16,band_5,-0.1797403387439151,0.0,-0.7042124957470386,-0.0553572623822039,-0.2117871682708794,0.4939105618191442,0.3670312742620209,-0.91324878066924,0.2851160688740857,0.4174585024502639,-0.2307958943587343,0.2050266389863744,68.31851455
2291,2052-10-16,band_6,-0.1873362347223685,0.0,-0.7339746533268728,-0.0576958341566457,-0.2505286459327218,0.2615133047269102,0.4672527470275399,-0.9849893388755732,0.3019133170703795,0.3464891359530375,-0.3667083839460547,-1.8352507362109565,70.33078885
2292,2052-11-16,band_1,0.0407431258387152,0.0,0.1596834337483351,0.0125236575865161,3.6921989009147658,1.3214566372732777,2.592382193571928,-0.980803556097126,0.0876216343246468,0.1942540035704171,2.22577221932451,-0.3843702550855045,60.26941735
2293,2052-11-16,band_2,-0.1458434983013161,0.0,-0.5713982616431438,-0.0449213382296505,0.7875334290857828,1.010284531668019,2.4378987588201024,-1.007500001824274,0.0063385665245106,0.0370419066341126,-0.0282369655736136,0.0411381850841737,62.28169165
2294,2052-11-16,band_3,-0.1545862852306184,0.0,-0.6056541549590749,-0.0476130068360694,0.8640774038589715,1.0096345193638554,2.667529818751256,-1.0611868425230675,-0.1025544421972566,0.0064202000498791,-0.0710000758517271,-0.0004117899300974,64.29396595
2295,2052-11-16,band_4,-0.9411266797585812,0.0,0.3962130970445573,-1.81653157450886,0.9075387893390652,1.5992084323688265,3.7071109591863736,-1.0933698397745224,-0.1585684495626673,0.1597648145551145,0.0023323267524403,0.5997881454979818,66.30624025
2296,2052-11-16,band_5,-1.1638184400552496,0.0,0.3089654370234855,-1.7722264054588823,0.9523687585319212,1.734612340107108,4.1314176711157895,-1.1205931620393357,-0.2262018151995992,0.1451611927895608,-0.0184252272395406,0.9070375315277612,68.31851455
2297,2052-11-16,band_6,-0.1542678653058045,0.0,-0.6044065254489097,-0.0475149739179378,0.5681492260116672,1.2750286910165642,4.196319697851004,-1.133940710546421,-0.3501214207237471,-0.0771435616839958,-0.3301258027764325,-1.1644752145262107,70.33078885
2298,2052-12-16,band_1,-0.7782607587976187,0.0,2.5713978550782293,-1.6411383389296146,1.333373284885895,-0.4969931288022687,0.8395869803605367,-1.0682530469254738,-0.4757964016125276,-0.6388090073084621,0.2998161535197706,-0.3842555800119416,60.26941735
