,date,band,Unnamed: 0,snow_depth,skin_temperature,temperature_2m,snowfall_sum,surface_thermal_radiation_downwards_sum,avg_volumetric_water_content,average_lake_temperature,total_precipitation_sum,surface_latent_heat_flux_sum,surface_sensible_heat_flux_sum,snow_depth_water_equivalent,surface_solar_radiation_downwards_sum,snow_density,snow_cover,index,rsus,snow_albedo
588,2029-03-16,band_1,-1.3781230851939072,0.24166109434712582,0.03980783406160148,0.1156732956735074,1.4034205127576396,0.1532307451704957,0.9626150805861836,-0.4456442032561867,0.41829587009060976,-0.5570191040399892,0.17383373713452502,4.592947599635567,-0.0803726935061952,3.0337315193585948,0.0,0.49081590242112544,0.4195449841235479,1.0068460486480064
589,2029-03-16,band_2,-1.377521678654438,-0.31798048687473235,-0.11120390763370586,-0.033750505016928285,-0.37654329430066036,-0.14021798023327856,0.6824074237348593,-0.8294240665538585,-0.8281366643826631,-0.6581486577714121,0.025731458991663212,0.44162452747804565,-0.09063984699107265,-0.03565092435675957,0.0,0.49081590242112544,0.30000189193873256,0.2367143617199234
590,2029-03-16,band_3,-1.3769202721149685,0.15581668921252959,-0.37010659593411804,-0.2737606340283085,-0.4485861820182134,-0.4015458171475539,0.35911372462175595,-0.8360220470532913,-0.9653392305277136,-0.84887225983752,-0.8060604547055652,0.3755526271496408,-0.08971891628386094,-0.1331137370596652,0.0,0.49081590242112544,0.3237782780009983,0.30069294703468574
591,2029-03-16,band_4,-1.3763188655754992,0.7356395257263258,-0.7580661541610846,-0.6660734053856032,0.002270564296756156,-0.6831176469363449,-0.08041192025445584,-0.8449741613717,-0.6516907226248845,-0.9507649886801319,-0.8421347791666616,0.5746225464738981,-0.12395955901419796,-0.16269928701126302,0.0,0.49081590242112544,0.38765585919156426,0.5972137336357356
592,2029-03-16,band_5,-1.37571745903603,0.47934857219050664,-1.1485722726382324,-1.1109598764403528,-0.14750587517513014,-0.7853387807615487,-1.2185694487222893,-0.8744115104526927,-0.7819506957864083,-1.0761018012164367,-0.6268585026705615,0.32546653096445693,-0.2588161934701471,-0.1779387975630456,0.0,0.49081590242112544,0.2981617104060531,0.8467272714520698
593,2029-03-16,band_6,-1.3751160524965607,-0.3256873421282154,-1.3980003909746705,-1.3401826007006685,-0.5550531527197775,-1.2348251959302168,-1.6082209740057718,-0.8761384090704744,-1.096361666534947,-1.1059179984904046,-0.6013390771472975,0.08184889652269821,-0.38741275091981686,-0.12381573511063888,0.0,0.49081590242112544,0.20593693167392682,1.1407025550520002
594,2029-04-16,band_1,-1.3745146459570914,0.26376849154621335,0.44125409757966205,0.499226687038312,0.25056784586636416,0.3871018585019469,0.5457445109224837,0.11435939163312848,0.336096966174201,0.5363800176357109,0.02870976127920981,5.013084704196455,1.0577733541262884,3.3112397529601214,0.0,0.5485589497647873,1.701823679761934,1.098947430935113
595,2029-04-16,band_2,-1.3739132394176221,-1.3962194546315654,0.3499822871167884,0.42062697521536846,-0.016787524316501174,0.24291718673529022,0.3950130509412742,-0.5908691704787107,-0.5446719884540921,0.2562603189372907,0.1268102506793101,0.41452796469095465,0.9749577543325494,0.7623700670983654,0.0,0.5485589497647873,1.2922667216622366,-0.006337568677870728
596,2029-04-16,band_3,-1.3733118328781528,-0.8222315917241586,0.17215079108586875,0.3154988292200587,-0.33052831360516877,-0.15321205248313818,0.3560564617608716,-0.8308813874894201,-0.9127529325805896,-0.3419276062420598,-0.03807743483342033,0.46443564648189756,0.8065536142667024,0.14701272369364515,0.0,0.5485589497647873,1.9849284826216673,1.3037119039420215
597,2029-04-16,band_4,-1.3727104263386833,0.3712507274546677,0.04056802812358305,0.18493785917286523,-0.6694876492227883,-0.27924572070163384,-0.08041192025445584,-0.8264346902758055,-1.181151886432288,-0.5658229208564539,-0.16924740964221263,0.7836965887548708,0.8577202787081749,-0.08825441372274787,0.0,0.5485589497647873,2.2380055432348094,1.5678867202898374
